Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,500,500,381,420,400,123,True,381,420,120,381,420
PH,No,500,500,381,420,400,131,True,,,,,
PH,Yes,500,500,381,420,400,123,True,381,420,120,381,420
BF,No,500,500,408,110,400,409,True,,,,,
BF,Yes,500,500,408,110,400,96,True,408,110,93,408,110
PH,No,500,500,408,110,400,104,True,,,,,
PH,Yes,500,500,408,110,400,96,True,408,110,93,408,110
BF,No,500,500,425,439,400,926,True,,,,,
BF,Yes,500,500,425,439,400,77,True,425,439,75,425,439
PH,No,500,500,425,439,400,80,True,,,,,
PH,Yes,500,500,425,439,400,77,True,425,439,75,425,439
BF,No,500,500,228,99,400,729,True,,,,,
BF,Yes,500,500,228,99,400,231,True,227,99,228,227,99
PH,No,500,500,228,99,400,241,True,,,,,
PH,Yes,500,500,228,99,400,231,True,227,99,228,227,99
BF,No,500,500,229,330,400,230,True,,,,,
BF,Yes,500,500,229,330,400,230,True,231,330,228,231,330
PH,No,500,500,229,330,400,230,True,,,,,
PH,Yes,500,500,229,330,400,230,True,231,330,228,231,330
BF,No,500,500,378,238,400,122,True,,,,,
BF,Yes,500,500,378,238,400,122,True,376,238,120,376,238
PH,No,500,500,378,238,400,122,True,,,,,
PH,Yes,500,500,378,238,400,122,True,376,238,120,376,238
BF,No,500,500,267,33,400,233,True,,,,,
BF,Yes,500,500,267,33,400,233,True,265,33,231,265,33
PH,No,500,500,267,33,400,233,True,,,,,
PH,Yes,500,500,267,33,400,233,True,265,33,231,265,33
BF,No,500,500,414,201,400,86,True,,,,,
BF,Yes,500,500,414,201,400,86,True,412,201,84,412,201
PH,No,500,500,414,201,400,86,True,,,,,
PH,Yes,500,500,414,201,400,86,True,412,201,84,412,201
BF,No,500,500,182,443,400,318,True,,,,,
BF,Yes,500,500,182,443,400,185,True,182,443,183,182,443
PH,No,500,500,182,443,400,188,True,,,,,
PH,Yes,500,500,182,443,400,185,True,182,443,183,182,443
BF,No,500,500,187,222,400,188,True,,,,,
BF,Yes,500,500,187,222,400,188,True,189,222,186,189,222
PH,No,500,500,187,222,400,188,True,,,,,
PH,Yes,500,500,187,222,400,188,True,189,222,186,189,222
BF,No,500,500,21,466,400,479,True,,,,,
BF,Yes,500,500,21,466,400,24,True,20,466,21,20,466
PH,No,500,500,21,466,400,27,True,,,,,
PH,Yes,500,500,21,466,400,24,True,20,466,21,20,466
BF,No,500,500,174,20,400,175,True,,,,,
BF,Yes,500,500,174,20,400,175,True,174,20,171,174,20
PH,No,500,500,174,20,400,175,True,,,,,
PH,Yes,500,500,174,20,400,175,True,174,20,171,174,20
BF,No,500,500,247,432,400,248,True,,,,,
BF,Yes,500,500,247,432,400,248,True,245,431,246,245,431
PH,No,500,500,247,432,400,248,True,,,,,
PH,Yes,500,500,247,432,400,248,True,245,431,246,245,431
BF,No,500,500,245,460,400,246,True,,,,,
BF,Yes,500,500,245,460,400,246,True,246,460,243,246,460
PH,No,500,500,245,460,400,246,True,,,,,
PH,Yes,500,500,245,460,400,246,True,246,460,243,246,460
BF,No,500,500,405,485,400,406,True,,,,,
BF,Yes,500,500,405,485,400,99,True,405,485,96,405,485
PH,No,500,500,405,485,400,107,True,,,,,
PH,Yes,500,500,405,485,400,99,True,405,485,96,405,485
BF,No,500,500,343,353,400,157,True,,,,,
BF,Yes,500,500,343,353,400,157,True,343,353,153,343,353
PH,No,500,500,343,353,400,157,True,,,,,
PH,Yes,500,500,343,353,400,157,True,343,353,153,343,353
BF,No,500,500,11,133,400,489,True,,,,,
BF,Yes,500,500,11,133,400,14,True,11,133,12,11,133
PH,No,500,500,11,133,400,17,True,,,,,
PH,Yes,500,500,11,133,400,14,True,11,133,12,11,133
BF,No,500,500,98,351,400,402,True,,,,,
BF,Yes,500,500,98,351,400,101,True,98,351,99,98,351
PH,No,500,500,98,351,400,104,True,,,,,
PH,Yes,500,500,98,351,400,101,True,98,351,99,98,351
BF,No,500,500,86,156,400,414,True,,,,,
BF,Yes,500,500,86,156,400,89,True,86,156,87,86,156
PH,No,500,500,86,156,400,92,True,,,,,
PH,Yes,500,500,86,156,400,89,True,86,156,87,86,156
BF,No,500,500,83,426,400,417,True,,,,,
BF,Yes,500,500,83,426,400,86,True,83,426,84,83,426
PH,No,500,500,83,426,400,89,True,,,,,
PH,Yes,500,500,83,426,400,86,True,83,426,84,83,426
BF,No,500,500,191,322,400,192,True,,,,,
BF,Yes,500,500,191,322,400,192,True,192,322,189,192,322
PH,No,500,500,191,322,400,192,True,,,,,
PH,Yes,500,500,191,322,400,192,True,192,322,189,192,322
BF,No,500,500,319,31,400,181,True,,,,,
BF,Yes,500,500,319,31,400,181,True,319,31,177,319,31
PH,No,500,500,319,31,400,181,True,,,,,
PH,Yes,500,500,319,31,400,181,True,319,31,177,319,31
BF,No,500,500,357,365,400,358,True,,,,,
BF,Yes,500,500,357,365,400,147,True,357,365,144,357,365
PH,No,500,500,357,365,400,155,True,,,,,
PH,Yes,500,500,357,365,400,147,True,357,365,144,357,365
BF,No,500,500,151,249,400,652,True,,,,,
BF,Yes,500,500,151,249,400,156,True,151,249,153,151,249
PH,No,500,500,151,249,400,164,True,,,,,
PH,Yes,500,500,151,249,400,156,True,151,249,153,151,249
BF,No,500,500,228,321,400,272,True,,,,,
BF,Yes,500,500,228,321,400,231,True,227,321,228,227,321
PH,No,500,500,228,321,400,234,True,,,,,
PH,Yes,500,500,228,321,400,231,True,227,321,228,227,321
BF,No,500,500,312,477,400,313,True,,,,,
BF,Yes,500,500,312,477,400,192,True,312,477,189,312,477
PH,No,500,500,312,477,400,193,True,,,,,
PH,Yes,500,500,312,477,400,192,True,312,477,189,312,477
BF,No,500,500,317,180,400,318,True,,,,,
BF,Yes,500,500,317,180,400,185,True,317,180,183,317,180
PH,No,500,500,317,180,400,195,True,,,,,
PH,Yes,500,500,317,180,400,185,True,317,180,183,317,180
BF,No,500,500,391,319,400,892,True,,,,,
BF,Yes,500,500,391,319,400,111,True,392,319,108,392,319
PH,No,500,500,391,319,400,114,True,,,,,
PH,Yes,500,500,391,319,400,111,True,392,319,108,392,319
BF,No,500,500,40,462,400,41,True,,,,,
BF,Yes,500,500,40,462,400,41,True,42,462,39,42,462
PH,No,500,500,40,462,400,41,True,,,,,
PH,Yes,500,500,40,462,400,41,True,42,462,39,42,462
BF,No,500,500,345,271,400,155,True,,,,,
BF,Yes,500,500,345,271,400,155,True,343,271,153,343,271
PH,No,500,500,345,271,400,155,True,,,,,
PH,Yes,500,500,345,271,400,155,True,343,271,153,343,271
BF,No,500,500,297,480,400,298,True,,,,,
BF,Yes,500,500,297,480,400,207,True,297,480,204,297,480
PH,No,500,500,297,480,400,215,True,,,,,
PH,Yes,500,500,297,480,400,207,True,297,480,204,297,480
BF,No,500,500,60,231,400,440,True,,,,,
BF,Yes,500,500,60,231,400,63,True,59,231,60,59,231
PH,No,500,500,60,231,400,66,True,,,,,
PH,Yes,500,500,60,231,400,63,True,59,231,60,59,231
BF,No,500,500,352,296,400,148,True,,,,,
BF,Yes,500,500,352,296,400,148,True,352,296,144,352,296
PH,No,500,500,352,296,400,148,True,,,,,
PH,Yes,500,500,352,296,400,148,True,352,296,144,352,296
BF,No,500,500,17,220,400,18,True,,,,,
BF,Yes,500,500,17,220,400,18,True,18,220,15,18,220
PH,No,500,500,17,220,400,18,True,,,,,
PH,Yes,500,500,17,220,400,18,True,18,220,15,18,220
BF,No,500,500,469,8,400,31,True,,,,,
BF,Yes,500,500,469,8,400,31,True,469,8,27,469,8
PH,No,500,500,469,8,400,31,True,,,,,
PH,Yes,500,500,469,8,400,31,True,469,8,27,469,8
BF,No,500,500,141,258,400,359,True,,,,,
BF,Yes,500,500,141,258,400,144,True,140,258,141,140,258
PH,No,500,500,141,258,400,147,True,,,,,
PH,Yes,500,500,141,258,400,144,True,140,258,141,140,258
BF,No,500,500,241,186,400,259,True,,,,,
BF,Yes,500,500,241,186,400,246,True,241,186,243,241,186
PH,No,500,500,241,186,400,247,True,,,,,
PH,Yes,500,500,241,186,400,246,True,241,186,243,241,186
BF,No,500,500,29,103,400,471,True,,,,,
BF,Yes,500,500,29,103,400,32,True,29,103,30,29,103
PH,No,500,500,29,103,400,35,True,,,,,
PH,Yes,500,500,29,103,400,32,True,29,103,30,29,103
BF,No,500,500,92,133,400,408,True,,,,,
BF,Yes,500,500,92,133,400,95,True,92,133,93,92,133
PH,No,500,500,92,133,400,98,True,,,,,
PH,Yes,500,500,92,133,400,95,True,92,133,93,92,133
BF,No,500,500,67,37,400,68,True,,,,,
BF,Yes,500,500,67,37,400,68,True,69,37,66,69,37
PH,No,500,500,67,37,400,68,True,,,,,
PH,Yes,500,500,67,37,400,68,True,69,37,66,69,37
BF,No,500,500,457,142,400,458,True,,,,,
BF,Yes,500,500,457,142,400,45,True,458,142,42,458,142
PH,No,500,500,457,142,400,48,True,,,,,
PH,Yes,500,500,457,142,400,45,True,458,142,42,458,142
BF,No,500,500,463,151,400,37,True,,,,,
BF,Yes,500,500,463,151,400,37,True,463,151,33,463,151
PH,No,500,500,463,151,400,37,True,,,,,
PH,Yes,500,500,463,151,400,37,True,463,151,33,463,151
BF,No,500,500,74,191,400,426,True,,,,,
BF,Yes,500,500,74,191,400,77,True,74,191,75,74,191
PH,No,500,500,74,191,400,80,True,,,,,
PH,Yes,500,500,74,191,400,77,True,74,191,75,74,191
BF,No,500,500,316,450,400,317,True,,,,,
BF,Yes,500,500,316,450,400,186,True,317,450,183,317,450
PH,No,500,500,316,450,400,196,True,,,,,
PH,Yes,500,500,316,450,400,186,True,317,450,183,317,450
BF,No,500,500,494,438,400,6,True,,,,,
BF,Yes,500,500,494,438,400,6,True,494,438,3,494,438
PH,No,500,500,494,438,400,6,True,,,,,
PH,Yes,500,500,494,438,400,6,True,494,438,3,494,438
BF,No,500,500,136,396,400,364,True,,,,,
BF,Yes,500,500,136,396,400,141,True,136,396,138,136,396
PH,No,500,500,136,396,400,142,True,,,,,
PH,Yes,500,500,136,396,400,141,True,136,396,138,136,396
BF,No,500,500,37,262,400,38,True,,,,,
BF,Yes,500,500,37,262,400,38,True,39,262,36,39,262
PH,No,500,500,37,262,400,38,True,,,,,
PH,Yes,500,500,37,262,400,38,True,39,262,36,39,262
BF,No,500,500,402,363,400,98,True,,,,,
BF,Yes,500,500,402,363,400,98,True,400,363,96,400,363
PH,No,500,500,402,363,400,98,True,,,,,
PH,Yes,500,500,402,363,400,98,True,400,363,96,400,363
BF,No,500,500,247,38,400,253,True,,,,,
BF,Yes,500,500,247,38,400,252,True,247,38,249,247,38
PH,No,500,500,247,38,400,253,True,,,,,
PH,Yes,500,500,247,38,400,252,True,247,38,249,247,38
BF,No,500,500,96,214,400,597,True,,,,,
BF,Yes,500,500,96,214,400,99,True,95,214,96,95,214
PH,No,500,500,96,214,400,109,True,,,,,
PH,Yes,500,500,96,214,400,99,True,95,214,96,95,214
BF,No,500,500,71,9,400,572,True,,,,,
BF,Yes,500,500,71,9,400,74,True,71,9,72,71,9
PH,No,500,500,71,9,400,84,True,,,,,
PH,Yes,500,500,71,9,400,74,True,71,9,72,71,9
BF,No,500,500,465,77,400,466,True,,,,,
BF,Yes,500,500,465,77,400,39,True,465,77,36,465,77
PH,No,500,500,465,77,400,40,True,,,,,
PH,Yes,500,500,465,77,400,39,True,465,77,36,465,77
BF,No,500,500,305,224,400,806,True,,,,,
BF,Yes,500,500,305,224,400,197,True,305,224,195,305,224
PH,No,500,500,305,224,400,200,True,,,,,
PH,Yes,500,500,305,224,400,197,True,305,224,195,305,224
BF,No,500,500,171,133,400,329,True,,,,,
BF,Yes,500,500,171,133,400,174,True,170,133,171,170,133
PH,No,500,500,171,133,400,177,True,,,,,
PH,Yes,500,500,171,133,400,174,True,170,133,171,170,133
BF,No,500,500,13,494,400,514,True,,,,,
BF,Yes,500,500,13,494,400,18,True,13,494,15,13,494
PH,No,500,500,13,494,400,26,True,,,,,
PH,Yes,500,500,13,494,400,18,True,13,494,15,13,494
BF,No,500,500,302,11,400,198,True,,,,,
BF,Yes,500,500,302,11,400,198,True,301,11,195,301,11
PH,No,500,500,302,11,400,198,True,,,,,
PH,Yes,500,500,302,11,400,198,True,301,11,195,301,11
BF,No,500,500,171,299,400,672,True,,,,,
BF,Yes,500,500,171,299,400,174,True,170,299,171,170,299
PH,No,500,500,171,299,400,184,True,,,,,
PH,Yes,500,500,171,299,400,174,True,170,299,171,170,299
BF,No,500,500,433,360,400,434,True,,,,,
BF,Yes,500,500,433,360,400,69,True,434,360,66,434,360
PH,No,500,500,433,360,400,79,True,,,,,
PH,Yes,500,500,433,360,400,69,True,434,360,66,434,360
BF,No,500,500,38,276,400,462,True,,,,,
BF,Yes,500,500,38,276,400,41,True,38,276,39,38,276
PH,No,500,500,38,276,400,44,True,,,,,
PH,Yes,500,500,38,276,400,41,True,38,276,39,38,276
BF,No,500,500,189,133,400,311,True,,,,,
BF,Yes,500,500,189,133,400,192,True,188,133,189,188,133
PH,No,500,500,189,133,400,195,True,,,,,
PH,Yes,500,500,189,133,400,192,True,188,133,189,188,133
BF,No,500,500,17,314,400,518,True,,,,,
BF,Yes,500,500,17,314,400,20,True,17,314,18,17,314
PH,No,500,500,17,314,400,30,True,,,,,
PH,Yes,500,500,17,314,400,20,True,17,314,18,17,314
BF,No,500,500,396,7,400,397,True,,,,,
BF,Yes,500,500,396,7,400,105,True,397,7,102,397,7
PH,No,500,500,396,7,400,109,True,,,,,
PH,Yes,500,500,396,7,400,105,True,397,7,102,397,7
BF,No,500,500,171,47,400,172,True,,,,,
BF,Yes,500,500,171,47,400,172,True,171,47,168,171,47
PH,No,500,500,171,47,400,172,True,,,,,
PH,Yes,500,500,171,47,400,172,True,171,47,168,171,47
BF,No,500,500,41,18,400,459,True,,,,,
BF,Yes,500,500,41,18,400,44,True,41,18,42,41,18
PH,No,500,500,41,18,400,47,True,,,,,
PH,Yes,500,500,41,18,400,44,True,41,18,42,41,18
BF,No,500,500,81,192,400,82,True,,,,,
BF,Yes,500,500,81,192,400,82,True,81,192,78,81,192
PH,No,500,500,81,192,400,82,True,,,,,
PH,Yes,500,500,81,192,400,82,True,81,192,78,81,192
BF,No,500,500,265,65,400,266,True,,,,,
BF,Yes,500,500,265,65,400,237,True,266,65,234,266,65
PH,No,500,500,265,65,400,247,True,,,,,
PH,Yes,500,500,265,65,400,237,True,266,65,234,266,65
BF,No,500,500,13,176,400,487,True,,,,,
BF,Yes,500,500,13,176,400,18,True,13,176,15,13,176
PH,No,500,500,13,176,400,19,True,,,,,
PH,Yes,500,500,13,176,400,18,True,13,176,15,13,176
BF,No,500,500,153,385,400,154,True,,,,,
BF,Yes,500,500,153,385,400,154,True,153,385,150,153,385
PH,No,500,500,153,385,400,154,True,,,,,
PH,Yes,500,500,153,385,400,154,True,153,385,150,153,385
BF,No,500,500,380,34,400,881,True,,,,,
BF,Yes,500,500,380,34,400,122,True,380,34,120,380,34
PH,No,500,500,380,34,400,125,True,,,,,
PH,Yes,500,500,380,34,400,122,True,380,34,120,380,34
BF,No,500,500,100,115,400,101,True,,,,,
BF,Yes,500,500,100,115,400,101,True,102,115,99,102,115
PH,No,500,500,100,115,400,101,True,,,,,
PH,Yes,500,500,100,115,400,101,True,102,115,99,102,115
BF,No,500,500,254,461,400,246,True,,,,,
BF,Yes,500,500,254,461,400,246,True,253,461,243,253,461
PH,No,500,500,254,461,400,246,True,,,,,
PH,Yes,500,500,254,461,400,246,True,253,461,243,253,461
BF,No,500,500,459,298,400,41,True,,,,,
BF,Yes,500,500,459,298,400,41,True,457,298,39,457,298
PH,No,500,500,459,298,400,41,True,,,,,
PH,Yes,500,500,459,298,400,41,True,457,298,39,457,298
