Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,750,750,620,1,900,136,True,620,1,132,620,1
PH,No,750,750,620,1,900,135,True,,,,,
PH,Yes,750,750,620,1,900,135,True,620,1,132,620,1
BF,No,750,750,37,540,900,38,True,,,,,
BF,Yes,750,750,37,540,900,38,True,36,540,33,36,540
PH,No,750,750,37,540,900,38,True,,,,,
PH,Yes,750,750,37,540,900,38,True,36,540,33,36,540
BF,No,750,750,662,713,900,663,True,,,,,
BF,Yes,750,750,662,713,900,90,True,663,713,87,663,713
PH,No,750,750,662,713,900,93,True,,,,,
PH,Yes,750,750,662,713,900,90,True,663,713,87,663,713
BF,No,750,750,578,99,900,172,True,,,,,
BF,Yes,750,750,578,99,900,172,True,578,99,168,578,99
PH,No,750,750,578,99,900,172,True,,,,,
PH,Yes,750,750,578,99,900,172,True,578,99,168,578,99
BF,No,750,750,141,740,900,142,True,,,,,
BF,Yes,750,750,141,740,900,142,True,141,740,138,141,740
PH,No,750,750,141,740,900,142,True,,,,,
PH,Yes,750,750,141,740,900,142,True,141,740,138,141,740
BF,No,750,750,594,83,900,595,True,,,,,
BF,Yes,750,750,594,83,900,158,True,594,83,156,594,83
PH,No,750,750,594,83,900,161,True,,,,,
PH,Yes,750,750,594,83,900,158,True,594,83,156,594,83
BF,No,750,750,225,160,900,226,True,,,,,
BF,Yes,750,750,225,160,900,226,True,225,160,222,225,160
PH,No,750,750,225,160,900,226,True,,,,,
PH,Yes,750,750,225,160,900,226,True,225,160,222,225,160
BF,No,750,750,168,417,900,582,True,,,,,
BF,Yes,750,750,168,417,900,171,True,167,417,168,167,417
PH,No,750,750,168,417,900,174,True,,,,,
PH,Yes,750,750,168,417,900,171,True,167,417,168,167,417
BF,No,750,750,273,278,900,274,True,,,,,
BF,Yes,750,750,273,278,900,274,True,273,278,270,273,278
PH,No,750,750,273,278,900,274,True,,,,,
PH,Yes,750,750,273,278,900,274,True,273,278,270,273,278
BF,No,750,750,515,285,900,235,True,,,,,
BF,Yes,750,750,515,285,900,235,True,515,285,231,515,285
PH,No,750,750,515,285,900,235,True,,,,,
PH,Yes,750,750,515,285,900,235,True,515,285,231,515,285
BF,No,750,750,63,380,900,64,True,,,,,
BF,Yes,750,750,63,380,900,64,True,63,380,60,63,380
PH,No,750,750,63,380,900,64,True,,,,,
PH,Yes,750,750,63,380,900,64,True,63,380,60,63,380
BF,No,750,750,109,652,900,641,True,,,,,
BF,Yes,750,750,109,652,900,114,True,109,652,111,109,652
PH,No,750,750,109,652,900,115,True,,,,,
PH,Yes,750,750,109,652,900,114,True,109,652,111,109,652
BF,No,750,750,469,446,900,470,True,,,,,
BF,Yes,750,750,469,446,900,285,True,469,446,282,469,446
PH,No,750,750,469,446,900,286,True,,,,,
PH,Yes,750,750,469,446,900,285,True,469,446,282,469,446
BF,No,750,750,259,382,900,491,True,,,,,
BF,Yes,750,750,259,382,900,264,True,259,382,261,259,382
PH,No,750,750,259,382,900,265,True,,,,,
PH,Yes,750,750,259,382,900,264,True,259,382,261,259,382
BF,No,750,750,119,192,900,631,True,,,,,
BF,Yes,750,750,119,192,900,122,True,119,192,120,119,192
PH,No,750,750,119,192,900,125,True,,,,,
PH,Yes,750,750,119,192,900,122,True,119,192,120,119,192
BF,No,750,750,25,557,900,725,True,,,,,
BF,Yes,750,750,25,557,900,30,True,25,557,27,25,557
PH,No,750,750,25,557,900,31,True,,,,,
PH,Yes,750,750,25,557,900,30,True,25,557,27,25,557
BF,No,750,750,66,666,900,67,True,,,,,
BF,Yes,750,750,66,666,900,67,True,66,666,63,66,666
PH,No,750,750,66,666,900,67,True,,,,,
PH,Yes,750,750,66,666,900,67,True,66,666,63,66,666
BF,No,750,750,700,314,900,50,True,,,,,
BF,Yes,750,750,700,314,900,50,True,701,314,45,701,314
PH,No,750,750,700,314,900,50,True,,,,,
PH,Yes,750,750,700,314,900,50,True,701,314,45,701,314
BF,No,750,750,81,168,900,82,True,,,,,
BF,Yes,750,750,81,168,900,82,True,81,168,78,81,168
PH,No,750,750,81,168,900,82,True,,,,,
PH,Yes,750,750,81,168,900,82,True,81,168,78,81,168
BF,No,750,750,330,740,900,331,True,,,,,
BF,Yes,750,750,330,740,900,331,True,330,740,327,330,740
PH,No,750,750,330,740,900,331,True,,,,,
PH,Yes,750,750,330,740,900,331,True,330,740,327,330,740
BF,No,750,750,413,403,900,414,True,,,,,
BF,Yes,750,750,413,403,900,339,True,414,403,336,414,403
PH,No,750,750,413,403,900,342,True,,,,,
PH,Yes,750,750,413,403,900,339,True,414,403,336,414,403
BF,No,750,750,626,710,900,124,True,,,,,
BF,Yes,750,750,626,710,900,124,True,626,710,120,626,710
PH,No,750,750,626,710,900,124,True,,,,,
PH,Yes,750,750,626,710,900,124,True,626,710,120,626,710
BF,No,750,750,467,557,900,283,True,,,,,
BF,Yes,750,750,467,557,900,283,True,467,557,279,467,557
PH,No,750,750,467,557,900,283,True,,,,,
PH,Yes,750,750,467,557,900,283,True,467,557,279,467,557
BF,No,750,750,720,399,900,30,True,,,,,
BF,Yes,750,750,720,399,900,30,True,719,399,27,719,399
PH,No,750,750,720,399,900,30,True,,,,,
PH,Yes,750,750,720,399,900,30,True,719,399,27,719,399
BF,No,750,750,178,343,900,179,True,,,,,
BF,Yes,750,750,178,343,900,179,True,177,343,174,177,343
PH,No,750,750,178,343,900,179,True,,,,,
PH,Yes,750,750,178,343,900,179,True,177,343,174,177,343
BF,No,750,750,95,229,900,655,True,,,,,
BF,Yes,750,750,95,229,900,98,True,95,229,96,95,229
PH,No,750,750,95,229,900,101,True,,,,,
PH,Yes,750,750,95,229,900,98,True,95,229,96,95,229
BF,No,750,750,447,542,900,303,True,,,,,
BF,Yes,750,750,447,542,900,303,True,446,542,300,446,542
PH,No,750,750,447,542,900,303,True,,,,,
PH,Yes,750,750,447,542,900,303,True,446,542,300,446,542
BF,No,750,750,173,714,900,577,True,,,,,
BF,Yes,750,750,173,714,900,176,True,173,714,174,173,714
PH,No,750,750,173,714,900,179,True,,,,,
PH,Yes,750,750,173,714,900,176,True,173,714,174,173,714
BF,No,750,750,470,310,900,280,True,,,,,
BF,Yes,750,750,470,310,900,280,True,470,310,276,470,310
PH,No,750,750,470,310,900,280,True,,,,,
PH,Yes,750,750,470,310,900,280,True,470,310,276,470,310
BF,No,750,750,652,404,900,98,True,,,,,
BF,Yes,750,750,652,404,900,98,True,653,404,93,653,404
PH,No,750,750,652,404,900,98,True,,,,,
PH,Yes,750,750,652,404,900,98,True,653,404,93,653,404
BF,No,750,750,93,217,900,657,True,,,,,
BF,Yes,750,750,93,217,900,96,True,92,217,93,92,217
PH,No,750,750,93,217,900,99,True,,,,,
PH,Yes,750,750,93,217,900,96,True,92,217,93,92,217
BF,No,750,750,542,195,900,208,True,,,,,
BF,Yes,750,750,542,195,900,208,True,542,195,204,542,195
PH,No,750,750,542,195,900,208,True,,,,,
PH,Yes,750,750,542,195,900,208,True,542,195,204,542,195
BF,No,750,750,431,213,900,432,True,,,,,
BF,Yes,750,750,431,213,900,321,True,432,213,318,432,213
PH,No,750,750,431,213,900,324,True,,,,,
PH,Yes,750,750,431,213,900,321,True,432,213,318,432,213
BF,No,750,750,41,360,900,42,True,,,,,
BF,Yes,750,750,41,360,900,42,True,42,360,39,42,360
PH,No,750,750,41,360,900,42,True,,,,,
PH,Yes,750,750,41,360,900,42,True,42,360,39,42,360
BF,No,750,750,12,573,900,13,True,,,,,
BF,Yes,750,750,12,573,900,13,True,12,573,9,12,573
PH,No,750,750,12,573,900,13,True,,,,,
PH,Yes,750,750,12,573,900,13,True,12,573,9,12,573
BF,No,750,750,716,145,900,34,True,,,,,
BF,Yes,750,750,716,145,900,34,True,716,145,30,716,145
PH,No,750,750,716,145,900,34,True,,,,,
PH,Yes,750,750,716,145,900,34,True,716,145,30,716,145
BF,No,750,750,116,391,900,117,True,,,,,
BF,Yes,750,750,116,391,900,117,True,117,391,114,117,391
PH,No,750,750,116,391,900,117,True,,,,,
PH,Yes,750,750,116,391,900,117,True,117,391,114,117,391
BF,No,750,750,583,731,900,584,True,,,,,
BF,Yes,750,750,583,731,900,171,True,583,731,168,583,731
PH,No,750,750,583,731,900,172,True,,,,,
PH,Yes,750,750,583,731,900,171,True,583,731,168,583,731
BF,No,750,750,27,62,900,723,True,,,,,
BF,Yes,750,750,27,62,900,30,True,26,62,27,26,62
PH,No,750,750,27,62,900,33,True,,,,,
PH,Yes,750,750,27,62,900,30,True,26,62,27,26,62
BF,No,750,750,466,166,900,467,True,,,,,
BF,Yes,750,750,466,166,900,288,True,466,166,285,466,166
PH,No,750,750,466,166,900,289,True,,,,,
PH,Yes,750,750,466,166,900,288,True,466,166,285,466,166
BF,No,750,750,687,633,900,688,True,,,,,
BF,Yes,750,750,687,633,900,65,True,687,633,63,687,633
PH,No,750,750,687,633,900,68,True,,,,,
PH,Yes,750,750,687,633,900,65,True,687,633,63,687,633
BF,No,750,750,639,308,900,640,True,,,,,
BF,Yes,750,750,639,308,900,113,True,639,308,111,639,308
PH,No,750,750,639,308,900,116,True,,,,,
PH,Yes,750,750,639,308,900,113,True,639,308,111,639,308
BF,No,750,750,247,600,900,248,True,,,,,
BF,Yes,750,750,247,600,900,248,True,246,600,243,246,600
PH,No,750,750,247,600,900,248,True,,,,,
PH,Yes,750,750,247,600,900,248,True,246,600,243,246,600
BF,No,750,750,621,648,900,622,True,,,,,
BF,Yes,750,750,621,648,900,131,True,621,648,129,621,648
PH,No,750,750,621,648,900,134,True,,,,,
PH,Yes,750,750,621,648,900,131,True,621,648,129,621,648
BF,No,750,750,341,646,900,342,True,,,,,
BF,Yes,750,750,341,646,900,342,True,342,646,339,342,646
PH,No,750,750,341,646,900,342,True,,,,,
PH,Yes,750,750,341,646,900,342,True,342,646,339,342,646
BF,No,750,750,378,319,900,372,True,,,,,
BF,Yes,750,750,378,319,900,372,True,377,319,369,377,319
PH,No,750,750,378,319,900,372,True,,,,,
PH,Yes,750,750,378,319,900,372,True,377,319,369,377,319
BF,No,750,750,508,593,900,509,True,,,,,
BF,Yes,750,750,508,593,900,246,True,508,593,243,508,593
PH,No,750,750,508,593,900,247,True,,,,,
PH,Yes,750,750,508,593,900,246,True,508,593,243,508,593
BF,No,750,750,456,542,900,294,True,,,,,
BF,Yes,750,750,456,542,900,294,True,455,542,291,455,542
PH,No,750,750,456,542,900,294,True,,,,,
PH,Yes,750,750,456,542,900,294,True,455,542,291,455,542
BF,No,750,750,727,683,900,728,True,,,,,
BF,Yes,750,750,727,683,900,27,True,727,683,24,727,683
PH,No,750,750,727,683,900,28,True,,,,,
PH,Yes,750,750,727,683,900,27,True,727,683,24,727,683
BF,No,750,750,232,536,900,233,True,,,,,
BF,Yes,750,750,232,536,900,233,True,231,536,228,231,536
PH,No,750,750,232,536,900,233,True,,,,,
PH,Yes,750,750,232,536,900,233,True,231,536,228,231,536
BF,No,750,750,169,379,900,581,True,,,,,
BF,Yes,750,750,169,379,900,174,True,169,379,171,169,379
PH,No,750,750,169,379,900,175,True,,,,,
PH,Yes,750,750,169,379,900,174,True,169,379,171,169,379
BF,No,750,750,216,659,900,534,True,,,,,
BF,Yes,750,750,216,659,900,219,True,215,659,216,215,659
PH,No,750,750,216,659,900,222,True,,,,,
PH,Yes,750,750,216,659,900,219,True,215,659,216,215,659
BF,No,750,750,197,599,900,553,True,,,,,
BF,Yes,750,750,197,599,900,200,True,197,599,198,197,599
PH,No,750,750,197,599,900,203,True,,,,,
PH,Yes,750,750,197,599,900,200,True,197,599,198,197,599
BF,No,750,750,61,154,900,689,True,,,,,
BF,Yes,750,750,61,154,900,66,True,61,154,63,61,154
PH,No,750,750,61,154,900,67,True,,,,,
PH,Yes,750,750,61,154,900,66,True,61,154,63,61,154
BF,No,750,750,422,494,900,328,True,,,,,
BF,Yes,750,750,422,494,900,328,True,422,494,324,422,494
PH,No,750,750,422,494,900,328,True,,,,,
PH,Yes,750,750,422,494,900,328,True,422,494,324,422,494
BF,No,750,750,305,3,900,306,True,,,,,
BF,Yes,750,750,305,3,900,306,True,306,2,303,306,2
PH,No,750,750,305,3,900,306,True,,,,,
PH,Yes,750,750,305,3,900,306,True,306,2,303,306,2
BF,No,750,750,704,603,900,705,True,,,,,
BF,Yes,750,750,704,603,900,48,True,705,603,45,705,603
PH,No,750,750,704,603,900,51,True,,,,,
PH,Yes,750,750,704,603,900,48,True,705,603,45,705,603
BF,No,750,750,714,360,900,36,True,,,,,
BF,Yes,750,750,714,360,900,36,True,713,360,33,713,360
PH,No,750,750,714,360,900,36,True,,,,,
PH,Yes,750,750,714,360,900,36,True,713,360,33,713,360
BF,No,750,750,661,412,900,89,True,,,,,
BF,Yes,750,750,661,412,900,89,True,662,412,84,662,412
PH,No,750,750,661,412,900,89,True,,,,,
PH,Yes,750,750,661,412,900,89,True,662,412,84,662,412
BF,No,750,750,686,120,900,64,True,,,,,
BF,Yes,750,750,686,120,900,64,True,686,120,60,686,120
PH,No,750,750,686,120,900,64,True,,,,,
PH,Yes,750,750,686,120,900,64,True,686,120,60,686,120
BF,No,750,750,714,443,900,715,True,,,,,
BF,Yes,750,750,714,443,900,38,True,714,443,36,714,443
PH,No,750,750,714,443,900,41,True,,,,,
PH,Yes,750,750,714,443,900,38,True,714,443,36,714,443
BF,No,750,750,295,18,900,296,True,,,,,
BF,Yes,750,750,295,18,900,296,True,294,18,291,294,18
PH,No,750,750,295,18,900,296,True,,,,,
PH,Yes,750,750,295,18,900,296,True,294,18,291,294,18
BF,No,750,750,9,148,900,10,True,,,,,
BF,Yes,750,750,9,148,900,10,True,9,148,6,9,148
PH,No,750,750,9,148,900,10,True,,,,,
PH,Yes,750,750,9,148,900,10,True,9,148,6,9,148
BF,No,750,750,409,107,900,341,True,,,,,
BF,Yes,750,750,409,107,900,341,True,410,107,336,410,107
PH,No,750,750,409,107,900,341,True,,,,,
PH,Yes,750,750,409,107,900,341,True,410,107,336,410,107
BF,No,750,750,124,555,900,125,True,,,,,
BF,Yes,750,750,124,555,900,125,True,123,555,120,123,555
PH,No,750,750,124,555,900,125,True,,,,,
PH,Yes,750,750,124,555,900,125,True,123,555,120,123,555
BF,No,750,750,671,626,900,672,True,,,,,
BF,Yes,750,750,671,626,900,81,True,672,626,78,672,626
PH,No,750,750,671,626,900,84,True,,,,,
PH,Yes,750,750,671,626,900,81,True,672,626,78,672,626
BF,No,750,750,203,740,900,204,True,,,,,
BF,Yes,750,750,203,740,900,204,True,204,740,201,204,740
PH,No,750,750,203,740,900,204,True,,,,,
PH,Yes,750,750,203,740,900,204,True,204,740,201,204,740
BF,No,750,750,191,234,900,559,True,,,,,
BF,Yes,750,750,191,234,900,194,True,191,234,192,191,234
PH,No,750,750,191,234,900,197,True,,,,,
PH,Yes,750,750,191,234,900,194,True,191,234,192,191,234
BF,No,750,750,402,186,900,403,True,,,,,
BF,Yes,750,750,402,186,900,350,True,402,186,348,402,186
PH,No,750,750,402,186,900,353,True,,,,,
PH,Yes,750,750,402,186,900,350,True,402,186,348,402,186
BF,No,750,750,391,642,900,359,True,,,,,
BF,Yes,750,750,391,642,900,359,True,392,642,354,392,642
PH,No,750,750,391,642,900,359,True,,,,,
PH,Yes,750,750,391,642,900,359,True,392,642,354,392,642
BF,No,750,750,100,652,900,650,True,,,,,
BF,Yes,750,750,100,652,900,105,True,100,652,102,100,652
PH,No,750,750,100,652,900,106,True,,,,,
PH,Yes,750,750,100,652,900,105,True,100,652,102,100,652
BF,No,750,750,683,148,900,684,True,,,,,
BF,Yes,750,750,683,148,900,69,True,684,148,66,684,148
PH,No,750,750,683,148,900,72,True,,,,,
PH,Yes,750,750,683,148,900,69,True,684,148,66,684,148
BF,No,750,750,713,393,900,714,True,,,,,
BF,Yes,750,750,713,393,900,39,True,714,393,36,714,393
PH,No,750,750,713,393,900,42,True,,,,,
PH,Yes,750,750,713,393,900,39,True,714,393,36,714,393
BF,No,750,750,100,374,900,650,True,,,,,
BF,Yes,750,750,100,374,900,105,True,100,374,102,100,374
PH,No,750,750,100,374,900,106,True,,,,,
PH,Yes,750,750,100,374,900,105,True,100,374,102,100,374
BF,No,750,750,514,667,900,236,True,,,,,
BF,Yes,750,750,514,667,900,236,True,515,667,231,515,667
PH,No,750,750,514,667,900,236,True,,,,,
PH,Yes,750,750,514,667,900,236,True,515,667,231,515,667
BF,No,750,750,543,668,900,544,True,,,,,
BF,Yes,750,750,543,668,900,209,True,543,668,207,543,668
PH,No,750,750,543,668,900,212,True,,,,,
PH,Yes,750,750,543,668,900,209,True,543,668,207,543,668
BF,No,750,750,606,733,900,607,True,,,,,
BF,Yes,750,750,606,733,900,146,True,606,733,144,606,733
PH,No,750,750,606,733,900,149,True,,,,,
PH,Yes,750,750,606,733,900,146,True,606,733,144,606,733
BF,No,750,750,613,84,900,137,True,,,,,
BF,Yes,750,750,613,84,900,137,True,614,84,132,614,84
PH,No,750,750,613,84,900,137,True,,,,,
PH,Yes,750,750,613,84,900,137,True,614,84,132,614,84
BF,No,750,750,371,364,900,379,True,,,,,
BF,Yes,750,750,371,364,900,374,True,371,364,372,371,364
PH,No,750,750,371,364,900,377,True,,,,,
PH,Yes,750,750,371,364,900,374,True,371,364,372,371,364
BF,No,750,750,251,658,900,252,True,,,,,
BF,Yes,750,750,251,658,900,252,True,252,658,249,252,658
PH,No,750,750,251,658,900,252,True,,,,,
PH,Yes,750,750,251,658,900,252,True,252,658,249,252,658
BF,No,750,750,741,329,900,9,True,,,,,
BF,Yes,750,750,741,329,900,9,True,740,329,6,740,329
PH,No,750,750,741,329,900,9,True,,,,,
PH,Yes,750,750,741,329,900,9,True,740,329,6,740,329
BF,No,750,750,233,572,900,517,True,,,,,
BF,Yes,750,750,233,572,900,236,True,233,572,234,233,572
PH,No,750,750,233,572,900,239,True,,,,,
PH,Yes,750,750,233,572,900,236,True,233,572,234,233,572
BF,No,750,750,720,515,900,30,True,,,,,
BF,Yes,750,750,720,515,900,30,True,719,515,27,719,515
PH,No,750,750,720,515,900,30,True,,,,,
PH,Yes,750,750,720,515,900,30,True,719,515,27,719,515
BF,No,750,750,366,94,900,384,True,,,,,
BF,Yes,750,750,366,94,900,369,True,365,94,366,365,94
PH,No,750,750,366,94,900,372,True,,,,,
PH,Yes,750,750,366,94,900,369,True,365,94,366,365,94
BF,No,750,750,230,167,900,520,True,,,,,
BF,Yes,750,750,230,167,900,233,True,230,167,231,230,167
PH,No,750,750,230,167,900,236,True,,,,,
PH,Yes,750,750,230,167,900,233,True,230,167,231,230,167
BF,No,750,750,268,742,900,482,True,,,,,
BF,Yes,750,750,268,742,900,269,True,270,742,267,270,742
PH,No,750,750,268,742,900,274,True,,,,,
PH,Yes,750,750,268,742,900,269,True,270,742,267,270,742
BF,No,750,750,443,520,900,307,True,,,,,
BF,Yes,750,750,443,520,900,307,True,443,520,303,443,520
PH,No,750,750,443,520,900,307,True,,,,,
PH,Yes,750,750,443,520,900,307,True,443,520,303,443,520
BF,No,750,750,339,380,900,340,True,,,,,
BF,Yes,750,750,339,380,900,340,True,339,380,336,339,380
PH,No,750,750,339,380,900,340,True,,,,,
PH,Yes,750,750,339,380,900,340,True,339,380,336,339,380
BF,No,750,750,248,145,900,249,True,,,,,
BF,Yes,750,750,248,145,900,249,True,249,145,246,249,145
PH,No,750,750,248,145,900,249,True,,,,,
PH,Yes,750,750,248,145,900,249,True,249,145,246,249,145
BF,No,750,750,246,381,900,247,True,,,,,
BF,Yes,750,750,246,381,900,247,True,246,381,243,246,381
PH,No,750,750,246,381,900,247,True,,,,,
PH,Yes,750,750,246,381,900,247,True,246,381,243,246,381
BF,No,750,750,725,510,900,25,True,,,,,
BF,Yes,750,750,725,510,900,25,True,725,510,21,725,510
PH,No,750,750,725,510,900,25,True,,,,,
PH,Yes,750,750,725,510,900,25,True,725,510,21,725,510
BF,No,750,750,46,15,900,47,True,,,,,
BF,Yes,750,750,46,15,900,47,True,45,15,42,45,15
PH,No,750,750,46,15,900,47,True,,,,,
PH,Yes,750,750,46,15,900,47,True,45,15,42,45,15
