Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,75,75,20,67,9,58,True,20,67,48,20,67
PH,No,75,75,20,67,9,26,True,,,,,
PH,Yes,75,75,20,67,9,26,True,,,,,
BF,No,75,75,45,41,9,30,True,,,,,
BF,Yes,75,75,45,41,9,30,True,,,,,
PH,No,75,75,45,41,9,30,True,,,,,
PH,Yes,75,75,45,41,9,30,True,,,,,
BF,No,75,75,31,35,9,182,True,,,,,
BF,Yes,75,75,31,35,9,122,True,31,35,120,31,35
PH,No,75,75,31,35,9,44,True,,,,,
PH,Yes,75,75,31,35,9,41,True,31,35,39,31,35
BF,No,75,75,15,2,9,166,True,,,,,
BF,Yes,75,75,15,2,9,137,True,15,2,135,15,2
PH,No,75,75,15,2,9,28,True,,,,,
PH,Yes,75,75,15,2,9,28,True,17,4,27,17,4
BF,No,75,75,58,52,9,209,True,,,,,
BF,Yes,75,75,58,52,9,365,True,58,52,363,58,52
PH,No,75,75,58,52,9,71,True,,,,,
PH,Yes,75,75,58,52,9,71,True,58,54,54,58,54
BF,No,75,75,0,1,9,150,True,,,,,
BF,Yes,75,75,0,1,9,84,True,0,1,75,0,1
PH,No,75,75,0,1,9,6,True,,,,,
PH,Yes,75,75,0,1,9,6,True,,,,,
BF,No,75,75,9,34,9,141,True,,,,,
BF,Yes,75,75,9,34,9,66,True,9,34,57,9,34
PH,No,75,75,9,34,9,15,True,,,,,
PH,Yes,75,75,9,34,9,15,True,,,,,
BF,No,75,75,40,13,9,416,True,,,,,
BF,Yes,75,75,40,13,9,272,True,40,13,270,40,13
PH,No,75,75,40,13,9,80,True,,,,,
PH,Yes,75,75,40,13,9,72,True,40,13,69,40,13
BF,No,75,75,69,20,9,370,True,,,,,
BF,Yes,75,75,69,20,9,232,True,69,20,228,69,20
PH,No,75,75,69,20,9,102,True,,,,,
PH,Yes,75,75,69,20,9,102,True,69,20,99,69,20
BF,No,75,75,18,72,9,469,True,,,,,
BF,Yes,75,75,18,72,9,469,True,,,,,
PH,No,75,75,18,72,9,79,True,,,,,
PH,Yes,75,75,18,72,9,60,True,18,72,57,18,72
BF,No,75,75,59,62,9,316,True,,,,,
BF,Yes,75,75,59,62,9,316,True,62,57,294,62,57
PH,No,75,75,59,62,9,48,True,,,,,
PH,Yes,75,75,59,62,9,43,True,59,62,39,59,62
BF,No,75,75,73,41,9,2,True,,,,,
BF,Yes,75,75,73,41,9,2,True,,,,,
PH,No,75,75,73,41,9,2,True,,,,,
PH,Yes,75,75,73,41,9,2,True,,,,,
BF,No,75,75,14,69,9,286,True,,,,,
BF,Yes,75,75,14,69,9,142,True,14,69,138,14,69
PH,No,75,75,14,69,9,36,True,,,,,
PH,Yes,75,75,14,69,9,31,True,15,71,30,15,71
BF,No,75,75,63,73,9,537,True,,,,,
BF,Yes,75,75,63,73,9,392,True,63,73,390,63,73
PH,No,75,75,63,73,9,141,True,,,,,
PH,Yes,75,75,63,73,9,141,True,67,72,105,67,72
BF,No,75,75,42,72,9,493,True,,,,,
BF,Yes,75,75,42,72,9,493,True,,,,,
PH,No,75,75,42,72,9,103,True,,,,,
PH,Yes,75,75,42,72,9,84,True,42,72,81,42,72
BF,No,75,75,43,64,9,482,True,,,,,
BF,Yes,75,75,43,64,9,336,True,43,64,333,43,64
PH,No,75,75,43,64,9,72,True,,,,,
PH,Yes,75,75,43,64,9,84,True,43,64,81,43,64
BF,No,75,75,3,70,9,304,True,,,,,
BF,Yes,75,75,3,70,9,167,True,3,70,165,3,70
PH,No,75,75,3,70,9,34,True,,,,,
PH,Yes,75,75,3,70,9,25,True,0,72,24,0,72
BF,No,75,75,56,73,9,544,True,,,,,
BF,Yes,75,75,56,73,9,406,True,56,73,402,56,73
PH,No,75,75,56,73,9,134,True,,,,,
PH,Yes,75,75,56,73,9,135,True,55,71,129,55,71
BF,No,75,75,55,13,9,431,True,,,,,
BF,Yes,75,75,55,13,9,431,True,55,7,48,55,7
PH,No,75,75,55,13,9,65,True,,,,,
PH,Yes,75,75,55,13,9,51,True,55,13,48,55,13
BF,No,75,75,27,22,9,478,True,,,,,
BF,Yes,75,75,27,22,9,332,True,27,22,330,27,22
PH,No,75,75,27,22,9,88,True,,,,,
PH,Yes,75,75,27,22,9,88,True,,,,,
BF,No,75,75,68,17,9,82,True,,,,,
BF,Yes,75,75,68,17,9,71,True,67,17,69,67,17
PH,No,75,75,68,17,9,74,True,,,,,
PH,Yes,75,75,68,17,9,71,True,68,17,69,68,17
BF,No,75,75,74,22,9,525,True,,,,,
BF,Yes,75,75,74,22,9,382,True,74,22,378,74,22
PH,No,75,75,74,22,9,105,True,,,,,
PH,Yes,75,75,74,22,9,105,True,74,22,102,74,22
BF,No,75,75,41,13,9,417,True,,,,,
BF,Yes,75,75,41,13,9,272,True,41,13,270,41,13
PH,No,75,75,41,13,9,79,True,,,,,
PH,Yes,75,75,41,13,9,68,True,41,13,66,41,13
BF,No,75,75,14,54,9,315,True,,,,,
BF,Yes,75,75,14,54,9,313,True,11,53,192,11,53
PH,No,75,75,14,54,9,47,True,,,,,
PH,Yes,75,75,14,54,9,40,True,14,54,36,14,54
BF,No,75,75,62,0,9,63,True,,,,,
BF,Yes,75,75,62,0,9,63,True,60,0,60,60,0
PH,No,75,75,62,0,9,63,True,,,,,
PH,Yes,75,75,62,0,9,63,True,61,2,60,61,2
BF,No,75,75,36,51,9,114,True,,,,,
BF,Yes,75,75,36,51,9,48,True,36,51,45,36,51
PH,No,75,75,36,51,9,42,True,,,,,
PH,Yes,75,75,36,51,9,50,True,36,51,45,36,51
BF,No,75,75,9,58,9,66,True,,,,,
BF,Yes,75,75,9,58,9,66,True,11,58,63,11,58
PH,No,75,75,9,58,9,66,True,,,,,
PH,Yes,75,75,9,58,9,66,True,11,56,63,11,56
BF,No,75,75,65,26,9,141,True,,,,,
BF,Yes,75,75,65,26,9,68,True,65,26,60,65,26
PH,No,75,75,65,26,9,15,True,,,,,
PH,Yes,75,75,65,26,9,15,True,,,,,
BF,No,75,75,58,37,9,359,True,,,,,
BF,Yes,75,75,58,37,9,359,True,58,39,93,58,39
PH,No,75,75,58,37,9,89,True,,,,,
PH,Yes,75,75,58,37,9,53,True,58,37,48,58,37
BF,No,75,75,8,17,9,142,True,,,,,
BF,Yes,75,75,8,17,9,69,True,8,17,60,8,17
PH,No,75,75,8,17,9,14,True,,,,,
PH,Yes,75,75,8,17,9,14,True,,,,,
BF,No,75,75,41,46,9,417,True,,,,,
BF,Yes,75,75,41,46,9,272,True,41,46,270,41,46
PH,No,75,75,41,46,9,79,True,,,,,
PH,Yes,75,75,41,46,9,78,True,41,46,75,41,46
BF,No,75,75,26,2,9,177,True,,,,,
BF,Yes,75,75,26,2,9,130,True,26,2,126,26,2
PH,No,75,75,26,2,9,39,True,,,,,
PH,Yes,75,75,26,2,9,39,True,,,,,
BF,No,75,75,64,13,9,440,True,,,,,
BF,Yes,75,75,64,13,9,440,True,64,7,57,64,7
PH,No,75,75,64,13,9,56,True,,,,,
PH,Yes,75,75,64,13,9,55,True,64,13,51,64,13
BF,No,75,75,10,5,9,440,True,,,,,
BF,Yes,75,75,10,5,9,440,True,,,,8,3
PH,No,75,75,10,5,9,56,True,,,,,
PH,Yes,75,75,10,5,9,55,True,10,5,51,10,5
BF,No,75,75,3,61,9,229,True,,,,,
BF,Yes,75,75,3,61,9,235,True,3,61,231,3,61
PH,No,75,75,3,61,9,91,True,,,,,
PH,Yes,75,75,3,61,9,90,True,3,61,87,3,61
BF,No,75,75,6,74,9,607,True,,,,,
BF,Yes,75,75,6,74,9,607,True,,,,9,72
PH,No,75,75,6,74,9,99,True,,,,,
PH,Yes,75,75,6,74,9,115,True,5,72,105,5,72
BF,No,75,75,72,30,9,448,True,,,,,
BF,Yes,75,75,72,30,9,305,True,72,30,303,72,30
PH,No,75,75,72,30,9,40,True,,,,,
PH,Yes,75,75,72,30,9,39,True,72,30,36,72,30
BF,No,75,75,53,58,9,22,True,,,,,
BF,Yes,75,75,53,58,9,22,True,,,,,
PH,No,75,75,53,58,9,22,True,,,,,
PH,Yes,75,75,53,58,9,22,True,,,,,
BF,No,75,75,55,40,9,545,True,,,,,
BF,Yes,75,75,55,40,9,59,True,55,40,51,55,40
PH,No,75,75,55,40,9,32,True,,,,,
PH,Yes,75,75,55,40,9,42,True,55,40,36,55,40
BF,No,75,75,60,6,9,511,True,,,,,
BF,Yes,75,75,60,6,9,363,True,60,6,360,60,6
PH,No,75,75,60,6,9,43,True,,,,,
PH,Yes,75,75,60,6,9,36,True,60,6,33,60,6
BF,No,75,75,15,74,9,616,True,,,,,
BF,Yes,75,75,15,74,9,605,True,12,73,486,12,73
PH,No,75,75,15,74,9,112,True,,,,,
PH,Yes,75,75,15,74,9,115,True,16,72,111,16,72
BF,No,75,75,8,37,9,309,True,,,,,
BF,Yes,75,75,8,37,9,319,True,5,36,186,5,36
PH,No,75,75,8,37,9,41,True,,,,,
PH,Yes,75,75,8,37,9,26,True,8,38,24,8,38
BF,No,75,75,27,40,9,573,True,,,,,
BF,Yes,75,75,27,40,9,56,True,27,40,51,27,40
PH,No,75,75,27,40,9,60,True,,,,,
PH,Yes,75,75,27,40,9,56,True,27,40,51,27,40
BF,No,75,75,38,59,9,114,True,,,,,
BF,Yes,75,75,38,59,9,39,True,39,59,36,39,59
PH,No,75,75,38,59,9,42,True,,,,,
PH,Yes,75,75,38,59,9,39,True,39,59,36,39,59
BF,No,75,75,30,2,9,181,True,,,,,
BF,Yes,75,75,30,2,9,122,True,30,2,120,30,2
PH,No,75,75,30,2,9,43,True,,,,,
PH,Yes,75,75,30,2,9,42,True,30,2,39,30,2
BF,No,75,75,13,53,9,287,True,,,,,
BF,Yes,75,75,13,53,9,167,True,13,53,165,13,53
PH,No,75,75,13,53,9,35,True,,,,,
PH,Yes,75,75,13,53,9,27,True,14,53,24,14,53
BF,No,75,75,17,62,9,358,True,,,,,
BF,Yes,75,75,17,62,9,358,True,17,63,93,17,63
PH,No,75,75,17,62,9,90,True,,,,,
PH,Yes,75,75,17,62,9,50,True,17,62,45,17,62
BF,No,75,75,37,54,9,338,True,,,,,
BF,Yes,75,75,37,54,9,194,True,37,54,192,37,54
PH,No,75,75,37,54,9,70,True,,,,,
PH,Yes,75,75,37,54,9,69,True,37,54,66,37,54
BF,No,75,75,65,42,9,141,True,,,,,
BF,Yes,75,75,65,42,9,69,True,65,42,66,65,42
PH,No,75,75,65,42,9,15,True,,,,,
PH,Yes,75,75,65,42,9,15,True,,,,,
BF,No,75,75,4,15,9,530,True,,,,,
BF,Yes,75,75,4,15,9,80,True,4,15,72,4,15
PH,No,75,75,4,15,9,17,True,,,,,
PH,Yes,75,75,4,15,9,17,True,,,,,
BF,No,75,75,31,49,9,644,True,,,,,
BF,Yes,75,75,31,49,9,48,True,31,49,39,31,49
PH,No,75,75,31,49,9,44,True,,,,,
PH,Yes,75,75,31,49,9,43,True,31,49,39,31,49
BF,No,75,75,70,6,9,521,True,,,,,
BF,Yes,75,75,70,6,9,375,True,70,6,372,70,6
PH,No,75,75,70,6,9,33,True,,,,,
PH,Yes,75,75,70,6,9,30,True,70,6,27,70,6
BF,No,75,75,48,13,9,424,True,,,,,
BF,Yes,75,75,48,13,9,278,True,48,13,276,48,13
PH,No,75,75,48,13,9,72,True,,,,,
PH,Yes,75,75,48,13,9,65,True,48,13,63,48,13
BF,No,75,75,27,16,9,28,True,,,,,
BF,Yes,75,75,27,16,9,28,True,,,,,
PH,No,75,75,27,16,9,28,True,,,,,
PH,Yes,75,75,27,16,9,28,True,,,,,
BF,No,75,75,52,14,9,473,True,,,,,
BF,Yes,75,75,52,14,9,327,True,52,14,324,52,14
PH,No,75,75,52,14,9,81,True,,,,,
PH,Yes,75,75,52,14,9,81,True,48,12,75,48,12
BF,No,75,75,36,29,9,339,True,,,,,
BF,Yes,75,75,36,29,9,201,True,36,29,198,36,29
PH,No,75,75,36,29,9,71,True,,,,,
PH,Yes,75,75,36,29,9,65,True,36,29,63,36,29
BF,No,75,75,1,26,9,77,True,,,,,
BF,Yes,75,75,1,26,9,87,True,1,26,81,1,26
PH,No,75,75,1,26,9,77,True,,,,,
PH,Yes,75,75,1,26,9,78,True,0,26,75,0,26
BF,No,75,75,69,47,9,456,True,,,,,
BF,Yes,75,75,69,47,9,311,True,69,47,309,69,47
PH,No,75,75,69,47,9,64,True,,,,,
PH,Yes,75,75,69,47,9,39,True,70,47,36,70,47
BF,No,75,75,27,67,9,123,True,,,,,
BF,Yes,75,75,27,67,9,49,True,27,67,39,27,67
PH,No,75,75,27,67,9,33,True,,,,,
PH,Yes,75,75,27,67,9,33,True,,,,,
BF,No,75,75,36,70,9,337,True,,,,,
BF,Yes,75,75,36,70,9,337,True,39,65,333,39,65
PH,No,75,75,36,70,9,69,True,,,,,
PH,Yes,75,75,36,70,9,64,True,36,70,60,36,70
BF,No,75,75,74,12,9,301,True,,,,,
BF,Yes,75,75,74,12,9,301,True,74,12,300,74,12
PH,No,75,75,74,12,9,21,True,,,,,
PH,Yes,75,75,74,12,9,21,True,,,,,
BF,No,75,75,11,28,9,237,True,,,,,
BF,Yes,75,75,11,28,9,220,True,11,28,216,11,28
PH,No,75,75,11,28,9,85,True,,,,,
PH,Yes,75,75,11,28,9,84,True,11,28,81,11,28
BF,No,75,75,40,57,9,560,True,,,,,
BF,Yes,75,75,40,57,9,39,True,40,57,36,40,57
PH,No,75,75,40,57,9,47,True,,,,,
PH,Yes,75,75,40,57,9,39,True,40,57,36,40,57
BF,No,75,75,45,55,9,405,True,,,,,
BF,Yes,75,75,45,55,9,260,True,45,55,258,45,55
PH,No,75,75,45,55,9,78,True,,,,,
PH,Yes,75,75,45,55,9,68,True,45,55,66,45,55
BF,No,75,75,19,8,9,56,True,,,,,
BF,Yes,75,75,19,8,9,56,True,20,8,54,20,8
PH,No,75,75,19,8,9,56,True,,,,,
PH,Yes,75,75,19,8,9,56,True,20,8,54,20,8
BF,No,75,75,48,57,9,552,True,,,,,
BF,Yes,75,75,48,57,9,50,True,48,57,42,48,57
PH,No,75,75,48,57,9,39,True,,,,,
PH,Yes,75,75,48,57,9,39,True,,,,,
BF,No,75,75,5,8,9,70,True,,,,,
BF,Yes,75,75,5,8,9,70,True,8,9,69,8,9
PH,No,75,75,5,8,9,70,True,,,,,
PH,Yes,75,75,5,8,9,70,True,,,,8,4
BF,No,75,75,50,54,9,351,True,,,,,
BF,Yes,75,75,50,54,9,351,True,50,56,51,50,56
PH,No,75,75,50,54,9,83,True,,,,,
PH,Yes,75,75,50,54,9,48,True,50,54,45,50,54
BF,No,75,75,22,28,9,248,True,,,,,
BF,Yes,75,75,22,28,9,248,True,,,,22,34
PH,No,75,75,22,28,9,74,True,,,,,
PH,Yes,75,75,22,28,9,74,True,25,30,39,20,31
BF,No,75,75,66,0,9,67,True,,,,,
BF,Yes,75,75,66,0,9,67,True,66,0,66,66,0
PH,No,75,75,66,0,9,67,True,,,,,
PH,Yes,75,75,66,0,9,67,True,67,3,66,67,3
BF,No,75,75,71,53,9,229,True,,,,,
BF,Yes,75,75,71,53,9,235,True,71,53,231,71,53
PH,No,75,75,71,53,9,91,True,,,,,
PH,Yes,75,75,71,53,9,90,True,71,53,87,71,53
BF,No,75,75,47,55,9,403,True,,,,,
BF,Yes,75,75,47,55,9,403,True,47,55,201,47,55
PH,No,75,75,47,55,9,76,True,,,,,
PH,Yes,75,75,47,55,9,69,True,47,55,66,47,55
BF,No,75,75,25,31,9,500,True,,,,,
BF,Yes,75,75,25,31,9,354,True,25,31,351,25,31
PH,No,75,75,25,31,9,54,True,,,,,
PH,Yes,75,75,25,31,9,44,True,25,31,42,25,31
BF,No,75,75,41,70,9,342,True,,,,,
BF,Yes,75,75,41,70,9,342,True,44,65,273,44,65
PH,No,75,75,41,70,9,74,True,,,,,
PH,Yes,75,75,41,70,9,67,True,41,70,63,41,70
BF,No,75,75,16,27,9,209,True,,,,,
BF,Yes,75,75,16,27,9,365,True,16,27,363,16,27
PH,No,75,75,16,27,9,71,True,,,,,
PH,Yes,75,75,16,27,9,71,True,16,29,54,16,29
BF,No,75,75,49,21,9,401,True,,,,,
BF,Yes,75,75,49,21,9,401,True,49,23,102,49,23
PH,No,75,75,49,21,9,95,True,,,,,
PH,Yes,75,75,49,21,9,93,True,52,22,90,52,22
BF,No,75,75,25,8,9,50,True,,,,,
BF,Yes,75,75,25,8,9,50,True,26,8,48,26,8
PH,No,75,75,25,8,9,50,True,,,,,
PH,Yes,75,75,25,8,9,50,True,26,8,48,26,8
BF,No,75,75,65,16,9,66,True,,,,,
BF,Yes,75,75,65,16,9,66,True,63,16,63,63,16
PH,No,75,75,65,16,9,66,True,,,,,
PH,Yes,75,75,65,16,9,66,True,63,13,63,63,13
BF,No,75,75,44,32,9,570,True,,,,,
BF,Yes,75,75,44,32,9,47,True,43,32,45,43,32
PH,No,75,75,44,32,9,57,True,,,,,
PH,Yes,75,75,44,32,9,47,True,43,32,45,43,32
