Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,50,50,36,6,4,337,True,,,,37,3
PH,No,50,50,36,6,4,97,True,,,,,
PH,Yes,50,50,36,6,4,97,True,37,9,75,37,9
BF,No,50,50,28,17,4,279,True,,,,,
BF,Yes,50,50,28,17,4,279,True,22,9,27,28,11
PH,No,50,50,28,17,4,67,True,,,,,
PH,Yes,50,50,28,17,4,67,True,23,15,57,23,15
BF,No,50,50,24,10,4,525,True,,,,,
BF,Yes,50,50,24,10,4,82,True,24,10,78,24,10
PH,No,50,50,24,10,4,54,True,,,,,
PH,Yes,50,50,24,10,4,54,True,24,10,48,24,10
BF,No,50,50,25,44,4,376,True,,,,,
BF,Yes,50,50,25,44,4,281,True,25,44,279,25,44
PH,No,50,50,25,44,4,102,True,,,,,
PH,Yes,50,50,25,44,4,102,True,21,43,66,21,43
BF,No,50,50,3,2,4,104,True,,,,,
BF,Yes,50,50,3,2,4,106,True,3,2,102,3,2
PH,No,50,50,3,2,4,16,True,,,,,
PH,Yes,50,50,3,2,4,16,True,,,,,
BF,No,50,50,2,30,4,298,True,,,,,
BF,Yes,50,50,2,30,4,298,True,0,21,93,0,21
PH,No,50,50,2,30,4,40,True,,,,,
PH,Yes,50,50,2,30,4,39,True,2,30,36,2,30
BF,No,50,50,48,25,4,49,True,,,,,
BF,Yes,50,50,48,25,4,49,True,,,,,
PH,No,50,50,48,25,4,49,True,,,,,
PH,Yes,50,50,48,25,4,49,True,,,,,
BF,No,50,50,48,26,4,52,True,,,,,
BF,Yes,50,50,48,26,4,52,True,,,,,
PH,No,50,50,48,26,4,52,True,,,,,
PH,Yes,50,50,48,26,4,52,True,,,,,
BF,No,50,50,12,47,4,538,True,,,,,
BF,Yes,50,50,12,47,4,538,True,,,,16,44
PH,No,50,50,12,47,4,180,True,,,,,
PH,Yes,50,50,12,47,4,180,True,17,44,165,17,44
BF,No,50,50,2,26,4,98,True,,,,,
BF,Yes,50,50,2,26,4,116,True,2,26,111,2,26
PH,No,50,50,2,26,4,8,True,,,,,
PH,Yes,50,50,2,26,4,8,True,,,,,
BF,No,50,50,10,29,4,211,True,,,,,
BF,Yes,50,50,10,29,4,211,True,12,24,201,12,24
PH,No,50,50,10,29,4,43,True,,,,,
PH,Yes,50,50,10,29,4,29,True,10,30,27,10,30
BF,No,50,50,25,5,4,275,True,,,,,
BF,Yes,50,50,25,5,4,275,True,,,,,
PH,No,50,50,25,5,4,71,True,,,,,
PH,Yes,50,50,25,5,4,71,True,,,,,
BF,No,50,50,34,46,4,485,True,,,,,
BF,Yes,50,50,34,46,4,485,True,,,,37,44
PH,No,50,50,34,46,4,133,True,,,,,
PH,Yes,50,50,34,46,4,133,True,38,44,126,38,44
BF,No,50,50,49,21,4,500,True,,,,,
BF,Yes,50,50,49,21,4,1051,True,45,22,513,45,22
PH,No,50,50,49,21,4,70,True,,,,,
PH,Yes,50,50,49,21,4,69,True,49,21,66,49,21
BF,No,50,50,4,48,4,555,True,,,,,
BF,Yes,50,50,4,48,4,555,True,,,,9,46
PH,No,50,50,4,48,4,239,True,,,,,
PH,Yes,50,50,4,48,4,239,True,8,46,231,8,46
BF,No,50,50,0,24,4,650,True,,,,,
BF,Yes,50,50,0,24,4,106,True,0,23,102,0,23
PH,No,50,50,0,24,4,220,True,,,,,
PH,Yes,50,50,0,24,4,174,True,0,24,168,0,24
BF,No,50,50,7,24,4,643,True,,,,,
BF,Yes,50,50,7,24,4,93,True,7,24,87,7,24
PH,No,50,50,7,24,4,20,True,,,,,
PH,Yes,50,50,7,24,4,20,True,,,,,
BF,No,50,50,8,47,4,542,True,,,,,
BF,Yes,50,50,8,47,4,542,True,,,,5,45
PH,No,50,50,8,47,4,174,True,,,,,
PH,Yes,50,50,8,47,4,174,True,4,45,165,4,45
BF,No,50,50,34,44,4,385,True,,,,,
BF,Yes,50,50,34,44,4,290,True,34,44,288,34,44
PH,No,50,50,34,44,4,93,True,,,,,
PH,Yes,50,50,34,44,4,93,True,30,43,57,30,43
BF,No,50,50,22,26,4,78,True,,,,,
BF,Yes,50,50,22,26,4,81,True,22,26,78,22,26
PH,No,50,50,22,26,4,28,True,,,,,
PH,Yes,50,50,22,26,4,28,True,,,,,
BF,No,50,50,18,12,4,32,True,,,,,
BF,Yes,50,50,18,12,4,32,True,,,,,
PH,No,50,50,18,12,4,32,True,,,,,
PH,Yes,50,50,18,12,4,32,True,,,,,
BF,No,50,50,15,34,4,485,True,,,,,
BF,Yes,50,50,15,34,4,485,True,,,,11,39
PH,No,50,50,15,34,4,83,True,,,,,
PH,Yes,50,50,15,34,4,83,True,11,42,81,11,42
BF,No,50,50,38,45,4,412,True,,,,,
BF,Yes,50,50,38,45,4,403,True,36,43,324,36,43
PH,No,50,50,38,45,4,108,True,,,,,
PH,Yes,50,50,38,45,4,108,True,41,44,105,41,44
BF,No,50,50,30,23,4,581,True,,,,,
BF,Yes,50,50,30,23,4,76,True,30,23,72,30,23
PH,No,50,50,30,23,4,59,True,,,,,
PH,Yes,50,50,30,23,4,47,True,35,23,45,35,23
BF,No,50,50,32,47,4,518,True,,,,,
BF,Yes,50,50,32,47,4,518,True,,,,29,45
PH,No,50,50,32,47,4,200,True,,,,,
PH,Yes,50,50,32,47,4,200,True,28,45,192,28,45
BF,No,50,50,26,6,4,327,True,,,,,
BF,Yes,50,50,26,6,4,327,True,,,,29,2
PH,No,50,50,26,6,4,87,True,,,,,
PH,Yes,50,50,26,6,4,87,True,,,,30,2
BF,No,50,50,31,17,4,282,True,,,,,
BF,Yes,50,50,31,17,4,282,True,31,11,27,31,11
PH,No,50,50,31,17,4,64,True,,,,,
PH,Yes,50,50,31,17,4,64,True,26,15,57,26,15
BF,No,50,50,33,9,4,467,True,,,,,
BF,Yes,50,50,33,9,4,467,True,33,9,336,33,9
PH,No,50,50,33,9,4,65,True,,,,,
PH,Yes,50,50,33,9,4,60,True,33,9,57,33,9
BF,No,50,50,33,46,4,484,True,,,,,
BF,Yes,50,50,33,46,4,484,True,,,,31,43
PH,No,50,50,33,46,4,134,True,,,,,
PH,Yes,50,50,33,46,4,134,True,37,44,126,37,44
BF,No,50,50,48,3,4,152,True,,,,,
BF,Yes,50,50,48,3,4,152,True,48,3,150,48,3
PH,No,50,50,48,3,4,62,True,,,,,
PH,Yes,50,50,48,3,4,62,True,48,3,60,48,3
BF,No,50,50,15,27,4,116,True,,,,,
BF,Yes,50,50,15,27,4,188,True,15,27,186,15,27
PH,No,50,50,15,27,4,28,True,,,,,
PH,Yes,50,50,15,27,4,28,True,17,29,27,17,29
BF,No,50,50,3,47,4,547,True,,,,,
BF,Yes,50,50,3,47,4,547,True,,,,2,45
PH,No,50,50,3,47,4,147,True,,,,,
PH,Yes,50,50,3,47,4,147,True,8,45,138,8,45
BF,No,50,50,10,7,4,390,True,,,,,
BF,Yes,50,50,10,7,4,390,True,,,,5,16
PH,No,50,50,10,7,4,88,True,,,,,
PH,Yes,50,50,10,7,4,88,True,8,7,81,8,7
BF,No,50,50,27,10,4,528,True,,,,,
BF,Yes,50,50,27,10,4,432,True,27,10,429,27,10
PH,No,50,50,27,10,4,51,True,,,,,
PH,Yes,50,50,27,10,4,51,True,27,10,45,27,10
BF,No,50,50,8,15,4,159,True,,,,,
BF,Yes,50,50,8,15,4,65,True,8,16,63,8,16
PH,No,50,50,8,15,4,63,True,,,,,
PH,Yes,50,50,8,15,4,58,True,7,17,57,7,17
BF,No,50,50,25,15,4,176,True,,,,,
BF,Yes,50,50,25,15,4,82,True,25,15,78,25,15
PH,No,50,50,25,15,4,46,True,,,,,
PH,Yes,50,50,25,15,4,40,True,24,17,39,24,17
BF,No,50,50,37,31,4,338,True,,,,,
BF,Yes,50,50,37,31,4,338,True,,,,37,28
PH,No,50,50,37,31,4,98,True,,,,,
PH,Yes,50,50,37,31,4,98,True,,,,40,35
BF,No,50,50,31,19,4,382,True,,,,,
BF,Yes,50,50,31,19,4,382,True,,,,,
PH,No,50,50,31,19,4,96,True,,,,,
PH,Yes,50,50,31,19,4,96,True,,,,,
BF,No,50,50,7,23,4,558,True,,,,,
BF,Yes,50,50,7,23,4,462,True,7,23,459,7,23
PH,No,50,50,7,23,4,36,True,,,,,
PH,Yes,50,50,7,23,4,31,True,7,23,27,7,23
BF,No,50,50,49,0,4,50,True,,,,,
BF,Yes,50,50,49,0,4,50,True,,,,,
PH,No,50,50,49,0,4,50,True,,,,,
PH,Yes,50,50,49,0,4,50,True,,,,,
BF,No,50,50,33,49,4,617,True,,,,,
BF,Yes,50,50,33,49,4,617,True,,,,30,47
PH,No,50,50,33,49,4,301,True,,,,,
PH,Yes,50,50,33,49,4,301,True,29,47,294,29,47
BF,No,50,50,31,49,4,619,True,,,,,
BF,Yes,50,50,31,49,4,619,True,,,,33,46
PH,No,50,50,31,49,4,299,True,,,,,
PH,Yes,50,50,31,49,4,299,True,27,47,291,27,47
BF,No,50,50,19,16,4,231,True,,,,,
BF,Yes,50,50,19,16,4,231,True,17,11,222,17,11
PH,No,50,50,19,16,4,63,True,,,,,
PH,Yes,50,50,19,16,4,63,True,19,16,60,19,16
BF,No,50,50,3,20,4,447,True,,,,,
BF,Yes,50,50,3,20,4,447,True,,,,0,29
PH,No,50,50,3,20,4,119,True,,,,,
PH,Yes,50,50,3,20,4,119,True,3,23,102,3,23
BF,No,50,50,31,2,4,132,True,,,,,
BF,Yes,50,50,31,2,4,71,True,31,2,69,31,2
PH,No,50,50,31,2,4,44,True,,,,,
PH,Yes,50,50,31,2,4,49,True,31,2,45,31,2
BF,No,50,50,38,41,4,212,True,,,,,
BF,Yes,50,50,38,41,4,212,True,36,36,198,36,36
PH,No,50,50,38,41,4,44,True,,,,,
PH,Yes,50,50,38,41,4,37,True,38,41,33,38,41
BF,No,50,50,6,38,4,57,True,,,,,
BF,Yes,50,50,6,38,4,60,True,6,38,57,6,38
PH,No,50,50,6,38,4,49,True,,,,,
PH,Yes,50,50,6,38,4,49,True,,,,,
BF,No,50,50,21,20,4,429,True,,,,,
BF,Yes,50,50,21,20,4,429,True,,,,21,26
PH,No,50,50,21,20,4,122,True,,,,,
PH,Yes,50,50,21,20,4,122,True,27,28,27,26,24
BF,No,50,50,43,37,4,7,True,,,,,
BF,Yes,50,50,43,37,4,7,True,,,,,
PH,No,50,50,43,37,4,7,True,,,,,
PH,Yes,50,50,43,37,4,7,True,,,,,
BF,No,50,50,3,6,4,304,True,,,,,
BF,Yes,50,50,3,6,4,304,True,2,7,150,2,7
PH,No,50,50,3,6,4,56,True,,,,,
PH,Yes,50,50,3,6,4,42,True,3,6,39,3,6
BF,No,50,50,20,3,4,180,True,,,,,
BF,Yes,50,50,20,3,4,127,True,20,3,123,20,3
PH,No,50,50,20,3,4,42,True,,,,,
PH,Yes,50,50,20,3,4,42,True,20,3,39,20,3
BF,No,50,50,29,31,4,330,True,,,,,
BF,Yes,50,50,29,31,4,330,True,,,,,
PH,No,50,50,29,31,4,90,True,,,,,
PH,Yes,50,50,29,31,4,90,True,,,,32,27
BF,No,50,50,45,0,4,46,True,,,,,
BF,Yes,50,50,45,0,4,46,True,,,,,
PH,No,50,50,45,0,4,46,True,,,,,
PH,Yes,50,50,45,0,4,46,True,,,,,
BF,No,50,50,0,17,4,251,True,,,,,
BF,Yes,50,50,0,17,4,252,True,0,16,249,0,16
PH,No,50,50,0,17,4,71,True,,,,,
PH,Yes,50,50,0,17,4,71,True,0,18,60,0,18
BF,No,50,50,6,36,4,594,True,,,,,
BF,Yes,50,50,6,36,4,57,True,6,36,54,6,36
PH,No,50,50,6,36,4,56,True,,,,,
PH,Yes,50,50,6,36,4,66,True,6,36,60,6,36
BF,No,50,50,31,6,4,332,True,,,,,
BF,Yes,50,50,31,6,4,332,True,,,,31,3
PH,No,50,50,31,6,4,92,True,,,,,
PH,Yes,50,50,31,6,4,92,True,,,,33,3
BF,No,50,50,1,24,4,649,True,,,,,
BF,Yes,50,50,1,24,4,107,True,1,24,105,1,24
PH,No,50,50,1,24,4,229,True,,,,,
PH,Yes,50,50,1,24,4,170,True,1,24,165,1,24
BF,No,50,50,42,36,4,558,True,,,,,
BF,Yes,50,50,42,36,4,93,True,42,36,87,42,36
PH,No,50,50,42,36,4,20,True,,,,,
PH,Yes,50,50,42,36,4,20,True,,,,,
BF,No,50,50,40,24,4,610,True,,,,,
BF,Yes,50,50,40,24,4,60,True,40,24,51,40,24
PH,No,50,50,40,24,4,53,True,,,,,
PH,Yes,50,50,40,24,4,63,True,40,24,57,40,24
BF,No,50,50,34,45,4,416,True,,,,,
BF,Yes,50,50,34,45,4,405,True,37,44,336,37,44
PH,No,50,50,34,45,4,112,True,,,,,
PH,Yes,50,50,34,45,4,115,True,33,43,111,33,43
BF,No,50,50,7,10,4,508,True,,,,,
BF,Yes,50,50,7,10,4,411,True,7,10,408,7,10
PH,No,50,50,7,10,4,71,True,,,,,
PH,Yes,50,50,7,10,4,59,True,2,10,57,2,10
BF,No,50,50,29,42,4,280,True,,,,,
BF,Yes,50,50,29,42,4,280,True,29,36,72,29,36
PH,No,50,50,29,42,4,66,True,,,,,
PH,Yes,50,50,29,42,4,57,True,29,42,54,29,42
BF,No,50,50,17,14,4,133,True,,,,,
BF,Yes,50,50,17,14,4,74,True,17,14,72,17,14
PH,No,50,50,17,14,4,45,True,,,,,
PH,Yes,50,50,17,14,4,45,True,,,,,
BF,No,50,50,5,3,4,195,True,,,,,
BF,Yes,50,50,5,3,4,112,True,5,3,108,5,3
PH,No,50,50,5,3,4,27,True,,,,,
PH,Yes,50,50,5,3,4,23,True,5,4,21,5,4
BF,No,50,50,1,31,4,302,True,,,,,
BF,Yes,50,50,1,31,4,302,True,,,,,
PH,No,50,50,1,31,4,44,True,,,,,
PH,Yes,50,50,1,31,4,42,True,1,31,36,1,31
BF,No,50,50,7,37,4,43,True,,,,,
BF,Yes,50,50,7,37,4,43,True,,,,,
PH,No,50,50,7,37,4,43,True,,,,,
PH,Yes,50,50,7,37,4,43,True,,,,,
BF,No,50,50,33,15,4,184,True,,,,,
BF,Yes,50,50,33,15,4,131,True,35,13,96,35,13
PH,No,50,50,33,15,4,38,True,,,,,
PH,Yes,50,50,33,15,4,30,True,32,15,27,32,15
BF,No,50,50,17,0,4,18,True,,,,,
BF,Yes,50,50,17,0,4,18,True,,,,,
PH,No,50,50,17,0,4,18,True,,,,,
PH,Yes,50,50,17,0,4,18,True,,,,,
BF,No,50,50,6,29,4,207,True,,,,,
BF,Yes,50,50,6,29,4,207,True,3,24,111,3,24
PH,No,50,50,6,29,4,39,True,,,,,
PH,Yes,50,50,6,29,4,34,True,6,29,30,6,29
BF,No,50,50,12,34,4,488,True,,,,,
BF,Yes,50,50,12,34,4,488,True,,,,8,39
PH,No,50,50,12,34,4,86,True,,,,,
PH,Yes,50,50,12,34,4,86,True,8,36,63,8,36
BF,No,50,50,29,36,4,571,True,,,,,
BF,Yes,50,50,29,36,4,80,True,29,36,72,29,36
PH,No,50,50,29,36,4,33,True,,,,,
PH,Yes,50,50,29,36,4,33,True,,,,,
BF,No,50,50,13,45,4,437,True,,,,,
BF,Yes,50,50,13,45,4,384,True,16,44,357,16,44
PH,No,50,50,13,45,4,133,True,,,,,
PH,Yes,50,50,13,45,4,136,True,12,43,132,12,43
BF,No,50,50,1,1,4,99,True,,,,,
BF,Yes,50,50,1,1,4,99,True,,,,,
PH,No,50,50,1,1,4,7,True,,,,,
PH,Yes,50,50,1,1,4,7,True,,,,,
BF,No,50,50,26,28,4,174,True,,,,,
BF,Yes,50,50,26,28,4,283,True,26,28,279,26,28
PH,No,50,50,26,28,4,48,True,,,,,
PH,Yes,50,50,26,28,4,78,True,26,28,75,26,28
BF,No,50,50,35,32,4,365,True,,,,,
BF,Yes,50,50,35,32,4,365,True,,,,35,38
PH,No,50,50,35,32,4,113,True,,,,,
PH,Yes,50,50,35,32,4,113,True,,,,32,36
BF,No,50,50,28,23,4,579,True,,,,,
BF,Yes,50,50,28,23,4,74,True,28,23,72,28,23
PH,No,50,50,28,23,4,57,True,,,,,
PH,Yes,50,50,28,23,4,57,True,28,23,51,28,23
BF,No,50,50,28,48,4,579,True,,,,,
BF,Yes,50,50,28,48,4,579,True,,,,33,46
PH,No,50,50,28,48,4,239,True,,,,,
PH,Yes,50,50,28,48,4,239,True,32,46,231,32,46
BF,No,50,50,2,38,4,53,True,,,,,
BF,Yes,50,50,2,38,4,53,True,,,,,
PH,No,50,50,2,38,4,53,True,,,,,
PH,Yes,50,50,2,38,4,53,True,,,,,
BF,No,50,50,0,39,4,150,True,,,,,
BF,Yes,50,50,0,39,4,77,True,0,39,72,0,39
PH,No,50,50,0,39,4,56,True,,,,,
PH,Yes,50,50,0,39,4,56,True,,,,,
BF,No,50,50,32,9,4,468,True,,,,,
BF,Yes,50,50,32,9,4,468,True,32,9,336,32,9
PH,No,50,50,32,9,4,66,True,,,,,
PH,Yes,50,50,32,9,4,60,True,32,9,57,32,9
BF,No,50,50,29,2,4,130,True,,,,,
BF,Yes,50,50,29,2,4,75,True,29,2,72,29,2
PH,No,50,50,29,2,4,42,True,,,,,
PH,Yes,50,50,29,2,4,42,True,,,,,
BF,No,50,50,2,27,4,103,True,,,,,
BF,Yes,50,50,2,27,4,98,True,0,27,96,0,27
PH,No,50,50,2,27,4,15,True,,,,,
PH,Yes,50,50,2,27,4,15,True,,,,,
BF,No,50,50,37,16,4,213,True,,,,,
BF,Yes,50,50,37,16,4,213,True,35,11,198,35,11
PH,No,50,50,37,16,4,45,True,,,,,
PH,Yes,50,50,37,16,4,32,True,38,15,30,38,15
BF,No,50,50,22,34,4,478,True,,,,,
BF,Yes,50,50,22,34,4,478,True,22,34,324,22,34
PH,No,50,50,22,34,4,76,True,,,,,
PH,Yes,50,50,22,34,4,69,True,22,34,66,22,34
BF,No,50,50,8,40,4,159,True,,,,,
BF,Yes,50,50,8,40,4,65,True,8,41,63,8,41
PH,No,50,50,8,40,4,63,True,,,,,
PH,Yes,50,50,8,40,4,58,True,7,42,57,7,42
BF,No,50,50,14,6,4,315,True,,,,,
BF,Yes,50,50,14,6,4,315,True,,,,,
PH,No,50,50,14,6,4,75,True,,,,,
PH,Yes,50,50,14,6,4,75,True,,,,16,3
BF,No,50,50,2,19,4,353,True,,,,,
BF,Yes,50,50,2,19,4,353,True,,,,,
PH,No,50,50,2,19,4,101,True,,,,,
PH,Yes,50,50,2,19,4,101,True,,,,4,17
BF,No,50,50,7,18,4,343,True,,,,,
BF,Yes,50,50,7,18,4,343,True,,,,,
PH,No,50,50,7,18,4,103,True,,,,,
PH,Yes,50,50,7,18,4,103,True,7,19,84,7,19
