Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,200,200,93,158,64,106,True,93,158,102,93,158
PH,No,200,200,93,158,64,106,True,,,,,
PH,Yes,200,200,93,158,64,105,True,93,158,102,93,158
BF,No,200,200,173,54,64,374,True,,,,,
BF,Yes,200,200,173,54,64,374,True,173,54,24,173,54
PH,No,200,200,173,54,64,32,True,,,,,
PH,Yes,200,200,173,54,64,32,True,173,54,24,173,54
BF,No,200,200,157,189,64,558,True,,,,,
BF,Yes,200,200,157,189,64,49,True,157,189,45,157,189
PH,No,200,200,157,189,64,55,True,,,,,
PH,Yes,200,200,157,189,64,49,True,157,189,45,157,189
BF,No,200,200,187,5,64,413,True,,,,,
BF,Yes,200,200,187,5,64,191,True,187,5,189,187,5
PH,No,200,200,187,5,64,25,True,,,,,
PH,Yes,200,200,187,5,64,36,True,187,5,33,187,5
BF,No,200,200,64,114,64,465,True,,,,,
BF,Yes,200,200,64,114,64,73,True,64,114,69,64,114
PH,No,200,200,64,114,64,77,True,,,,,
PH,Yes,200,200,64,114,64,72,True,64,114,69,64,114
BF,No,200,200,158,156,64,159,True,,,,,
BF,Yes,200,200,158,156,64,159,True,158,157,156,158,157
PH,No,200,200,158,156,64,63,True,,,,,
PH,Yes,200,200,158,156,64,66,True,158,156,63,158,156
BF,No,200,200,99,107,64,301,True,,,,,
BF,Yes,200,200,99,107,64,105,True,99,107,102,99,107
PH,No,200,200,99,107,64,105,True,,,,,
PH,Yes,200,200,99,107,64,105,True,99,107,102,99,107
BF,No,200,200,153,28,64,47,True,,,,,
BF,Yes,200,200,153,28,64,47,True,152,28,45,152,28
PH,No,200,200,153,28,64,47,True,,,,,
PH,Yes,200,200,153,28,64,47,True,152,28,45,152,28
BF,No,200,200,178,197,64,379,True,,,,,
BF,Yes,200,200,178,197,64,31,True,178,197,27,178,197
PH,No,200,200,178,197,64,27,True,,,,,
PH,Yes,200,200,178,197,64,30,True,178,197,27,178,197
BF,No,200,200,191,143,64,192,True,,,,,
BF,Yes,200,200,191,143,64,192,True,191,143,189,191,143
PH,No,200,200,191,143,64,30,True,,,,,
PH,Yes,200,200,191,143,64,23,True,191,143,21,191,143
BF,No,200,200,125,169,64,275,True,,,,,
BF,Yes,200,200,125,169,64,128,True,125,169,126,125,169
PH,No,200,200,125,169,64,103,True,,,,,
PH,Yes,200,200,125,169,64,96,True,125,169,93,125,169
BF,No,200,200,183,42,64,417,True,,,,,
BF,Yes,200,200,183,42,64,25,True,183,42,21,183,42
PH,No,200,200,183,42,64,29,True,,,,,
PH,Yes,200,200,183,42,64,24,True,183,42,21,183,42
BF,No,200,200,140,113,64,260,True,,,,,
BF,Yes,200,200,140,113,64,143,True,140,113,141,140,113
PH,No,200,200,140,113,64,88,True,,,,,
PH,Yes,200,200,140,113,64,81,True,140,113,78,140,113
BF,No,200,200,159,84,64,41,True,,,,,
BF,Yes,200,200,159,84,64,41,True,158,84,39,158,84
PH,No,200,200,159,84,64,41,True,,,,,
PH,Yes,200,200,159,84,64,41,True,158,84,39,158,84
BF,No,200,200,159,73,64,441,True,,,,,
BF,Yes,200,200,159,73,64,166,True,159,73,162,159,73
PH,No,200,200,159,73,64,53,True,,,,,
PH,Yes,200,200,159,73,64,50,True,159,73,48,159,73
BF,No,200,200,79,77,64,480,True,,,,,
BF,Yes,200,200,79,77,64,88,True,79,77,84,79,77
PH,No,200,200,79,77,64,92,True,,,,,
PH,Yes,200,200,79,77,64,87,True,79,77,84,79,77
BF,No,200,200,147,35,64,348,True,,,,,
BF,Yes,200,200,147,35,64,53,True,146,35,51,146,35
PH,No,200,200,147,35,64,58,True,,,,,
PH,Yes,200,200,147,35,64,53,True,146,35,51,146,35
BF,No,200,200,158,1,64,242,True,,,,,
BF,Yes,200,200,158,1,64,61,True,158,1,57,158,1
PH,No,200,200,158,1,64,70,True,,,,,
PH,Yes,200,200,158,1,64,56,True,158,1,54,158,1
BF,No,200,200,14,169,64,386,True,,,,,
BF,Yes,200,200,14,169,64,386,True,14,169,12,14,169
PH,No,200,200,14,169,64,20,True,,,,,
PH,Yes,200,200,14,169,64,20,True,14,169,12,14,169
BF,No,200,200,73,197,64,274,True,,,,,
BF,Yes,200,200,73,197,64,537,True,,,,70,192
PH,No,200,200,73,197,64,106,True,,,,,
PH,Yes,200,200,73,197,64,92,True,73,198,90,73,198
BF,No,200,200,69,164,64,470,True,,,,,
BF,Yes,200,200,69,164,64,82,True,69,164,78,69,164
PH,No,200,200,69,164,64,82,True,,,,,
PH,Yes,200,200,69,164,64,81,True,69,164,78,69,164
BF,No,200,200,77,39,64,478,True,,,,,
BF,Yes,200,200,77,39,64,125,True,77,39,123,77,39
PH,No,200,200,77,39,64,90,True,,,,,
PH,Yes,200,200,77,39,64,90,True,77,39,87,77,39
BF,No,200,200,196,130,64,404,True,,,,,
BF,Yes,200,200,196,130,64,201,True,196,130,198,196,130
PH,No,200,200,196,130,64,16,True,,,,,
PH,Yes,200,200,196,130,64,14,True,196,130,12,196,130
BF,No,200,200,149,198,64,451,True,,,,,
BF,Yes,200,200,149,198,64,70,True,149,198,66,149,198
PH,No,200,200,149,198,64,63,True,,,,,
PH,Yes,200,200,149,198,64,147,True,149,198,144,149,198
BF,No,200,200,30,167,64,570,True,,,,,
BF,Yes,200,200,30,167,64,36,True,30,167,33,30,167
PH,No,200,200,30,167,64,43,True,,,,,
PH,Yes,200,200,30,167,64,36,True,30,167,33,30,167
BF,No,200,200,108,167,64,492,True,,,,,
BF,Yes,200,200,108,167,64,100,True,108,167,96,108,167
PH,No,200,200,108,167,64,104,True,,,,,
PH,Yes,200,200,108,167,64,99,True,108,167,96,108,167
BF,No,200,200,125,107,64,275,True,,,,,
BF,Yes,200,200,125,107,64,128,True,125,107,126,125,107
PH,No,200,200,125,107,64,103,True,,,,,
PH,Yes,200,200,125,107,64,96,True,125,107,93,125,107
BF,No,200,200,119,0,64,120,True,,,,,
BF,Yes,200,200,119,0,64,85,True,116,0,84,116,0
PH,No,200,200,119,0,64,120,True,,,,,
PH,Yes,200,200,119,0,64,85,True,116,0,84,116,0
BF,No,200,200,175,118,64,176,True,,,,,
BF,Yes,200,200,175,118,64,176,True,174,118,174,174,118
PH,No,200,200,175,118,64,46,True,,,,,
PH,Yes,200,200,175,118,64,45,True,175,118,42,175,118
BF,No,200,200,194,154,64,395,True,,,,,
BF,Yes,200,200,194,154,64,14,True,194,154,9,194,154
PH,No,200,200,194,154,64,11,True,,,,,
PH,Yes,200,200,194,154,64,11,True,194,154,9,194,154
BF,No,200,200,118,148,64,482,True,,,,,
BF,Yes,200,200,118,148,64,123,True,118,148,120,118,148
PH,No,200,200,118,148,64,94,True,,,,,
PH,Yes,200,200,118,148,64,92,True,118,148,90,118,148
BF,No,200,200,162,1,64,238,True,,,,,
BF,Yes,200,200,162,1,64,51,True,162,1,45,162,1
PH,No,200,200,162,1,64,66,True,,,,,
PH,Yes,200,200,162,1,64,51,True,162,1,45,162,1
BF,No,200,200,177,198,64,423,True,,,,,
BF,Yes,200,200,177,198,64,36,True,177,198,30,177,198
PH,No,200,200,177,198,64,35,True,,,,,
PH,Yes,200,200,177,198,64,36,True,177,198,30,177,198
BF,No,200,200,57,14,64,458,True,,,,,
BF,Yes,200,200,57,14,64,70,True,57,14,66,57,14
PH,No,200,200,57,14,64,70,True,,,,,
PH,Yes,200,200,57,14,64,69,True,57,14,66,57,14
BF,No,200,200,149,19,64,251,True,,,,,
BF,Yes,200,200,149,19,64,152,True,149,19,150,149,19
PH,No,200,200,149,19,64,79,True,,,,,
PH,Yes,200,200,149,19,64,72,True,149,19,69,149,19
BF,No,200,200,161,14,64,562,True,,,,,
BF,Yes,200,200,161,14,64,562,True,161,14,36,161,14
PH,No,200,200,161,14,64,51,True,,,,,
PH,Yes,200,200,161,14,64,51,True,161,14,36,161,14
BF,No,200,200,51,51,64,349,True,,,,,
BF,Yes,200,200,51,51,64,57,True,51,51,54,51,51
PH,No,200,200,51,51,64,57,True,,,,,
PH,Yes,200,200,51,51,64,57,True,51,51,54,51,51
BF,No,200,200,151,44,64,249,True,,,,,
BF,Yes,200,200,151,44,64,61,True,151,44,57,151,44
PH,No,200,200,151,44,64,77,True,,,,,
PH,Yes,200,200,151,44,64,60,True,151,44,57,151,44
BF,No,200,200,49,65,64,151,True,,,,,
BF,Yes,200,200,49,65,64,151,True,49,65,150,49,65
PH,No,200,200,49,65,64,71,True,,,,,
PH,Yes,200,200,49,65,64,65,True,49,65,63,49,65
BF,No,200,200,6,155,64,594,True,,,,,
BF,Yes,200,200,6,155,64,13,True,6,155,9,6,155
PH,No,200,200,6,155,64,19,True,,,,,
PH,Yes,200,200,6,155,64,12,True,6,155,9,6,155
BF,No,200,200,117,183,64,518,True,,,,,
BF,Yes,200,200,117,183,64,83,True,116,183,81,116,183
PH,No,200,200,117,183,64,95,True,,,,,
PH,Yes,200,200,117,183,64,83,True,116,183,81,116,183
BF,No,200,200,182,90,64,18,True,,,,,
BF,Yes,200,200,182,90,64,18,True,182,90,15,182,90
PH,No,200,200,182,90,64,18,True,,,,,
PH,Yes,200,200,182,90,64,18,True,182,90,15,182,90
BF,No,200,200,153,129,64,354,True,,,,,
BF,Yes,200,200,153,129,64,51,True,153,129,48,153,129
PH,No,200,200,153,129,64,52,True,,,,,
PH,Yes,200,200,153,129,64,51,True,153,129,48,153,129
BF,No,200,200,21,62,64,22,True,,,,,
BF,Yes,200,200,21,62,64,22,True,21,62,21,21,62
PH,No,200,200,21,62,64,22,True,,,,,
PH,Yes,200,200,21,62,64,22,True,21,62,21,21,62
BF,No,200,200,28,119,64,372,True,,,,,
BF,Yes,200,200,28,119,64,33,True,28,119,30,28,119
PH,No,200,200,28,119,64,34,True,,,,,
PH,Yes,200,200,28,119,64,33,True,28,119,30,28,119
BF,No,200,200,128,198,64,472,True,,,,,
BF,Yes,200,200,128,198,64,91,True,128,198,87,128,198
PH,No,200,200,128,198,64,84,True,,,,,
PH,Yes,200,200,128,198,64,168,True,128,198,165,128,198
BF,No,200,200,164,9,64,36,True,,,,,
BF,Yes,200,200,164,9,64,36,True,164,9,33,164,9
PH,No,200,200,164,9,64,36,True,,,,,
PH,Yes,200,200,164,9,64,36,True,164,9,33,164,9
BF,No,200,200,27,71,64,173,True,,,,,
BF,Yes,200,200,27,71,64,173,True,28,71,171,28,71
PH,No,200,200,27,71,64,49,True,,,,,
PH,Yes,200,200,27,71,64,48,True,27,71,45,27,71
BF,No,200,200,76,85,64,277,True,,,,,
BF,Yes,200,200,76,85,64,85,True,76,85,81,76,85
PH,No,200,200,76,85,64,105,True,,,,,
PH,Yes,200,200,76,85,64,84,True,76,85,81,76,85
BF,No,200,200,106,2,64,507,True,,,,,
BF,Yes,200,200,106,2,64,103,True,106,2,99,106,2
PH,No,200,200,106,2,64,106,True,,,,,
PH,Yes,200,200,106,2,64,103,True,106,2,99,106,2
BF,No,200,200,140,65,64,60,True,,,,,
BF,Yes,200,200,140,65,64,60,True,140,65,57,140,65
PH,No,200,200,140,65,64,60,True,,,,,
PH,Yes,200,200,140,65,64,60,True,140,65,57,140,65
BF,No,200,200,168,138,64,232,True,,,,,
BF,Yes,200,200,168,138,64,40,True,168,138,36,168,138
PH,No,200,200,168,138,64,60,True,,,,,
PH,Yes,200,200,168,138,64,39,True,168,138,36,168,138
BF,No,200,200,122,16,64,323,True,,,,,
BF,Yes,200,200,122,16,64,323,True,122,16,75,122,16
PH,No,200,200,122,16,64,83,True,,,,,
PH,Yes,200,200,122,16,64,83,True,122,16,75,122,16
BF,No,200,200,9,66,64,210,True,,,,,
BF,Yes,200,200,9,66,64,22,True,9,66,18,9,66
PH,No,200,200,9,66,64,38,True,,,,,
PH,Yes,200,200,9,66,64,21,True,9,66,18,9,66
BF,No,200,200,41,91,64,242,True,,,,,
BF,Yes,200,200,41,91,64,161,True,41,91,159,41,91
PH,No,200,200,41,91,64,70,True,,,,,
PH,Yes,200,200,41,91,64,63,True,41,91,60,41,91
BF,No,200,200,2,40,64,198,True,,,,,
BF,Yes,200,200,2,40,64,198,True,2,40,15,2,40
PH,No,200,200,2,40,64,22,True,,,,,
PH,Yes,200,200,2,40,64,21,True,2,40,18,2,40
BF,No,200,200,113,49,64,714,True,,,,,
BF,Yes,200,200,113,49,64,116,True,113,49,114,113,49
PH,No,200,200,113,49,64,108,True,,,,,
PH,Yes,200,200,113,49,64,108,True,113,49,105,113,49
BF,No,200,200,84,41,64,285,True,,,,,
BF,Yes,200,200,84,41,64,97,True,84,41,93,84,41
PH,No,200,200,84,41,64,113,True,,,,,
PH,Yes,200,200,84,41,64,96,True,84,41,93,84,41
BF,No,200,200,1,59,64,199,True,,,,,
BF,Yes,200,200,1,59,64,199,True,1,59,192,1,59
PH,No,200,200,1,59,64,19,True,,,,,
PH,Yes,200,200,1,59,64,18,True,1,59,15,1,59
BF,No,200,200,69,125,64,70,True,,,,,
BF,Yes,200,200,69,125,64,70,True,69,125,69,69,125
PH,No,200,200,69,125,64,70,True,,,,,
PH,Yes,200,200,69,125,64,70,True,69,125,69,69,125
BF,No,200,200,189,33,64,590,True,,,,,
BF,Yes,200,200,189,33,64,11,True,188,33,9,188,33
PH,No,200,200,189,33,64,23,True,,,,,
PH,Yes,200,200,189,33,64,11,True,188,33,9,188,33
BF,No,200,200,138,4,64,339,True,,,,,
BF,Yes,200,200,138,4,64,75,True,138,4,72,138,4
PH,No,200,200,138,4,64,67,True,,,,,
PH,Yes,200,200,138,4,64,75,True,138,4,72,138,4
BF,No,200,200,127,115,64,73,True,,,,,
BF,Yes,200,200,127,115,64,73,True,127,115,72,127,115
PH,No,200,200,127,115,64,73,True,,,,,
PH,Yes,200,200,127,115,64,73,True,127,115,72,127,115
BF,No,200,200,91,195,64,492,True,,,,,
BF,Yes,200,200,91,195,64,103,True,91,196,102,91,196
PH,No,200,200,91,195,64,104,True,,,,,
PH,Yes,200,200,91,195,64,104,True,91,195,102,91,195
BF,No,200,200,124,103,64,76,True,,,,,
BF,Yes,200,200,124,103,64,76,True,124,103,75,124,103
PH,No,200,200,124,103,64,76,True,,,,,
PH,Yes,200,200,124,103,64,76,True,124,103,75,124,103
BF,No,200,200,54,144,64,346,True,,,,,
BF,Yes,200,200,54,144,64,60,True,54,144,57,54,144
PH,No,200,200,54,144,64,60,True,,,,,
PH,Yes,200,200,54,144,64,60,True,54,144,57,54,144
BF,No,200,200,32,39,64,433,True,,,,,
BF,Yes,200,200,32,39,64,170,True,32,39,168,32,39
PH,No,200,200,32,39,64,45,True,,,,,
PH,Yes,200,200,32,39,64,45,True,32,39,42,32,39
BF,No,200,200,104,94,64,296,True,,,,,
BF,Yes,200,200,104,94,64,107,True,104,94,105,104,94
PH,No,200,200,104,94,64,110,True,,,,,
PH,Yes,200,200,104,94,64,107,True,104,94,105,104,94
BF,No,200,200,139,67,64,461,True,,,,,
BF,Yes,200,200,139,67,64,73,True,139,67,69,139,67
PH,No,200,200,139,67,64,73,True,,,,,
PH,Yes,200,200,139,67,64,72,True,139,67,69,139,67
BF,No,200,200,16,53,64,184,True,,,,,
BF,Yes,200,200,16,53,64,184,True,16,53,183,16,53
PH,No,200,200,16,53,64,38,True,,,,,
PH,Yes,200,200,16,53,64,41,True,16,53,39,16,53
BF,No,200,200,177,72,64,378,True,,,,,
BF,Yes,200,200,177,72,64,27,True,177,72,24,177,72
PH,No,200,200,177,72,64,28,True,,,,,
PH,Yes,200,200,177,72,64,27,True,177,72,24,177,72
BF,No,200,200,146,101,64,254,True,,,,,
BF,Yes,200,200,146,101,64,149,True,146,101,147,146,101
PH,No,200,200,146,101,64,82,True,,,,,
PH,Yes,200,200,146,101,64,75,True,146,101,72,146,101
BF,No,200,200,74,4,64,275,True,,,,,
BF,Yes,200,200,74,4,64,94,True,74,4,90,74,4
PH,No,200,200,74,4,64,103,True,,,,,
PH,Yes,200,200,74,4,64,84,True,74,5,78,74,5
BF,No,200,200,66,26,64,334,True,,,,,
BF,Yes,200,200,66,26,64,72,True,66,26,69,66,26
PH,No,200,200,66,26,64,72,True,,,,,
PH,Yes,200,200,66,26,64,72,True,66,26,69,66,26
BF,No,200,200,67,133,64,468,True,,,,,
BF,Yes,200,200,67,133,64,76,True,67,133,72,67,133
PH,No,200,200,67,133,64,80,True,,,,,
PH,Yes,200,200,67,133,64,75,True,67,133,72,67,133
BF,No,200,200,76,2,64,477,True,,,,,
BF,Yes,200,200,76,2,64,126,True,77,2,123,77,2
PH,No,200,200,76,2,64,89,True,,,,,
PH,Yes,200,200,76,2,64,90,True,76,2,87,76,2
