Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,No,1000,1000,139,952,1600,140,True,,,,,
BF,Yes,1000,1000,139,952,1600,140,True,138,952,135,138,952
PH,No,1000,1000,139,952,1600,140,True,,,,,
PH,Yes,1000,1000,139,952,1600,140,True,138,952,135,138,952
BF,No,1000,1000,714,108,1600,286,True,,,,,
BF,Yes,1000,1000,714,108,1600,286,True,714,108,282,714,108
PH,No,1000,1000,714,108,1600,286,True,,,,,
PH,Yes,1000,1000,714,108,1600,286,True,714,108,282,714,108
BF,No,1000,1000,235,100,1600,236,True,,,,,
BF,Yes,1000,1000,235,100,1600,236,True,234,100,231,234,100
PH,No,1000,1000,235,100,1600,236,True,,,,,
PH,Yes,1000,1000,235,100,1600,236,True,234,100,231,234,100
BF,No,1000,1000,194,108,1600,195,True,,,,,
BF,Yes,1000,1000,194,108,1600,195,True,195,108,192,195,108
PH,No,1000,1000,194,108,1600,195,True,,,,,
PH,Yes,1000,1000,194,108,1600,195,True,195,108,192,195,108
BF,No,1000,1000,642,245,1600,358,True,,,,,
BF,Yes,1000,1000,642,245,1600,358,True,642,245,354,642,245
PH,No,1000,1000,642,245,1600,358,True,,,,,
PH,Yes,1000,1000,642,245,1600,358,True,642,245,354,642,245
BF,No,1000,1000,844,86,1600,156,True,,,,,
BF,Yes,1000,1000,844,86,1600,156,True,843,86,153,843,86
PH,No,1000,1000,844,86,1600,156,True,,,,,
PH,Yes,1000,1000,844,86,1600,156,True,843,86,153,843,86
BF,No,1000,1000,66,768,1600,67,True,,,,,
BF,Yes,1000,1000,66,768,1600,67,True,66,768,63,66,768
PH,No,1000,1000,66,768,1600,67,True,,,,,
PH,Yes,1000,1000,66,768,1600,67,True,66,768,63,66,768
BF,No,1000,1000,756,826,1600,244,True,,,,,
BF,Yes,1000,1000,756,826,1600,244,True,756,826,240,756,826
PH,No,1000,1000,756,826,1600,244,True,,,,,
PH,Yes,1000,1000,756,826,1600,244,True,756,826,240,756,826
BF,No,1000,1000,703,987,1600,704,True,,,,,
BF,Yes,1000,1000,703,987,1600,299,True,703,987,297,703,987
PH,No,1000,1000,703,987,1600,302,True,,,,,
PH,Yes,1000,1000,703,987,1600,299,True,703,987,297,703,987
BF,No,1000,1000,818,896,1600,182,True,,,,,
BF,Yes,1000,1000,818,896,1600,182,True,819,896,177,819,896
PH,No,1000,1000,818,896,1600,182,True,,,,,
PH,Yes,1000,1000,818,896,1600,182,True,819,896,177,819,896
BF,No,1000,1000,751,979,1600,249,True,,,,,
BF,Yes,1000,1000,751,979,1600,249,True,752,979,246,752,979
PH,No,1000,1000,751,979,1600,249,True,,,,,
PH,Yes,1000,1000,751,979,1600,249,True,752,979,246,752,979
BF,No,1000,1000,218,476,1600,219,True,,,,,
BF,Yes,1000,1000,218,476,1600,219,True,217,476,216,217,476
PH,No,1000,1000,218,476,1600,219,True,,,,,
PH,Yes,1000,1000,218,476,1600,219,True,217,476,216,217,476
BF,No,1000,1000,951,106,1600,49,True,,,,,
BF,Yes,1000,1000,951,106,1600,49,True,951,106,45,951,106
PH,No,1000,1000,951,106,1600,49,True,,,,,
PH,Yes,1000,1000,951,106,1600,49,True,951,106,45,951,106
BF,No,1000,1000,265,84,1600,735,True,,,,,
BF,Yes,1000,1000,265,84,1600,270,True,265,84,267,265,84
PH,No,1000,1000,265,84,1600,271,True,,,,,
PH,Yes,1000,1000,265,84,1600,270,True,265,84,267,265,84
BF,No,1000,1000,278,613,1600,279,True,,,,,
BF,Yes,1000,1000,278,613,1600,279,True,279,613,276,279,613
PH,No,1000,1000,278,613,1600,279,True,,,,,
PH,Yes,1000,1000,278,613,1600,279,True,279,613,276,279,613
BF,No,1000,1000,61,830,1600,62,True,,,,,
BF,Yes,1000,1000,61,830,1600,62,True,60,830,57,60,830
PH,No,1000,1000,61,830,1600,62,True,,,,,
PH,Yes,1000,1000,61,830,1600,62,True,60,830,57,60,830
BF,No,1000,1000,601,241,1600,399,True,,,,,
BF,Yes,1000,1000,601,241,1600,399,True,600,241,396,600,241
PH,No,1000,1000,601,241,1600,399,True,,,,,
PH,Yes,1000,1000,601,241,1600,399,True,600,241,396,600,241
BF,No,1000,1000,57,500,1600,58,True,,,,,
BF,Yes,1000,1000,57,500,1600,58,True,57,500,54,57,500
PH,No,1000,1000,57,500,1600,58,True,,,,,
PH,Yes,1000,1000,57,500,1600,58,True,57,500,54,57,500
BF,No,1000,1000,357,465,1600,358,True,,,,,
BF,Yes,1000,1000,357,465,1600,358,True,357,465,354,357,465
PH,No,1000,1000,357,465,1600,358,True,,,,,
PH,Yes,1000,1000,357,465,1600,358,True,357,465,354,357,465
BF,No,1000,1000,957,82,1600,958,True,,,,,
BF,Yes,1000,1000,957,82,1600,45,True,958,82,42,958,82
PH,No,1000,1000,957,82,1600,48,True,,,,,
PH,Yes,1000,1000,957,82,1600,45,True,958,82,42,958,82
BF,No,1000,1000,227,714,1600,773,True,,,,,
BF,Yes,1000,1000,227,714,1600,230,True,227,714,228,227,714
PH,No,1000,1000,227,714,1600,233,True,,,,,
PH,Yes,1000,1000,227,714,1600,230,True,227,714,228,227,714
BF,No,1000,1000,847,298,1600,153,True,,,,,
BF,Yes,1000,1000,847,298,1600,153,True,846,298,150,846,298
PH,No,1000,1000,847,298,1600,153,True,,,,,
PH,Yes,1000,1000,847,298,1600,153,True,846,298,150,846,298
BF,No,1000,1000,891,614,1600,109,True,,,,,
BF,Yes,1000,1000,891,614,1600,109,True,891,614,105,891,614
PH,No,1000,1000,891,614,1600,109,True,,,,,
PH,Yes,1000,1000,891,614,1600,109,True,891,614,105,891,614
BF,No,1000,1000,833,705,1600,167,True,,,,,
BF,Yes,1000,1000,833,705,1600,167,True,834,705,162,834,705
PH,No,1000,1000,833,705,1600,167,True,,,,,
PH,Yes,1000,1000,833,705,1600,167,True,834,705,162,834,705
BF,No,1000,1000,379,877,1600,380,True,,,,,
BF,Yes,1000,1000,379,877,1600,380,True,378,877,375,378,877
PH,No,1000,1000,379,877,1600,380,True,,,,,
PH,Yes,1000,1000,379,877,1600,380,True,378,877,375,378,877
BF,No,1000,1000,486,533,1600,487,True,,,,,
BF,Yes,1000,1000,486,533,1600,487,True,486,533,483,486,533
PH,No,1000,1000,486,533,1600,487,True,,,,,
PH,Yes,1000,1000,486,533,1600,487,True,486,533,483,486,533
BF,No,1000,1000,794,404,1600,206,True,,,,,
BF,Yes,1000,1000,794,404,1600,206,True,795,404,201,795,404
PH,No,1000,1000,794,404,1600,206,True,,,,,
PH,Yes,1000,1000,794,404,1600,206,True,795,404,201,795,404
BF,No,1000,1000,447,1,1600,448,True,,,,,
BF,Yes,1000,1000,447,1,1600,448,True,449,0,447,449,0
PH,No,1000,1000,447,1,1600,448,True,,,,,
PH,Yes,1000,1000,447,1,1600,448,True,449,0,447,449,0
BF,No,1000,1000,590,731,1600,410,True,,,,,
BF,Yes,1000,1000,590,731,1600,410,True,591,731,405,591,731
PH,No,1000,1000,590,731,1600,410,True,,,,,
PH,Yes,1000,1000,590,731,1600,410,True,591,731,405,591,731
BF,No,1000,1000,66,18,1600,67,True,,,,,
BF,Yes,1000,1000,66,18,1600,67,True,66,18,63,66,18
PH,No,1000,1000,66,18,1600,67,True,,,,,
PH,Yes,1000,1000,66,18,1600,67,True,66,18,63,66,18
BF,No,1000,1000,278,669,1600,722,True,,,,,
BF,Yes,1000,1000,278,669,1600,281,True,278,669,279,278,669
PH,No,1000,1000,278,669,1600,284,True,,,,,
PH,Yes,1000,1000,278,669,1600,281,True,278,669,279,278,669
BF,No,1000,1000,905,997,1600,906,True,,,,,
BF,Yes,1000,1000,905,997,1600,99,True,905,997,96,905,997
PH,No,1000,1000,905,997,1600,100,True,,,,,
PH,Yes,1000,1000,905,997,1600,99,True,905,997,96,905,997
BF,No,1000,1000,272,395,1600,273,True,,,,,
BF,Yes,1000,1000,272,395,1600,273,True,273,395,270,273,395
PH,No,1000,1000,272,395,1600,273,True,,,,,
PH,Yes,1000,1000,272,395,1600,273,True,273,395,270,273,395
BF,No,1000,1000,660,246,1600,340,True,,,,,
BF,Yes,1000,1000,660,246,1600,340,True,660,246,336,660,246
PH,No,1000,1000,660,246,1600,340,True,,,,,
PH,Yes,1000,1000,660,246,1600,340,True,660,246,336,660,246
BF,No,1000,1000,611,179,1600,389,True,,,,,
BF,Yes,1000,1000,611,179,1600,389,True,612,179,384,612,179
PH,No,1000,1000,611,179,1600,389,True,,,,,
PH,Yes,1000,1000,611,179,1600,389,True,612,179,384,612,179
BF,No,1000,1000,146,331,1600,147,True,,,,,
BF,Yes,1000,1000,146,331,1600,147,True,145,331,144,145,331
PH,No,1000,1000,146,331,1600,147,True,,,,,
PH,Yes,1000,1000,146,331,1600,147,True,145,331,144,145,331
BF,No,1000,1000,284,990,1600,285,True,,,,,
BF,Yes,1000,1000,284,990,1600,285,True,285,990,282,285,990
PH,No,1000,1000,284,990,1600,285,True,,,,,
PH,Yes,1000,1000,284,990,1600,285,True,285,990,282,285,990
BF,No,1000,1000,31,105,1600,32,True,,,,,
BF,Yes,1000,1000,31,105,1600,32,True,30,105,27,30,105
PH,No,1000,1000,31,105,1600,32,True,,,,,
PH,Yes,1000,1000,31,105,1600,32,True,30,105,27,30,105
BF,No,1000,1000,197,957,1600,198,True,,,,,
BF,Yes,1000,1000,197,957,1600,198,True,196,957,195,196,957
PH,No,1000,1000,197,957,1600,198,True,,,,,
PH,Yes,1000,1000,197,957,1600,198,True,196,957,195,196,957
BF,No,1000,1000,698,829,1600,302,True,,,,,
BF,Yes,1000,1000,698,829,1600,302,True,699,829,297,699,829
PH,No,1000,1000,698,829,1600,302,True,,,,,
PH,Yes,1000,1000,698,829,1600,302,True,699,829,297,699,829
BF,No,1000,1000,144,478,1600,145,True,,,,,
BF,Yes,1000,1000,144,478,1600,145,True,144,478,141,144,478
PH,No,1000,1000,144,478,1600,145,True,,,,,
PH,Yes,1000,1000,144,478,1600,145,True,144,478,141,144,478
BF,No,1000,1000,736,999,1600,264,True,,,,,
BF,Yes,1000,1000,736,999,1600,264,True,736,999,261,736,999
PH,No,1000,1000,736,999,1600,264,True,,,,,
PH,Yes,1000,1000,736,999,1600,264,True,736,999,261,736,999
