Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
PH,Yes,300,300,263,299,144,50,True,263,299,48,263,299
BF,No,300,300,294,175,144,295,True,,,,,
BF,Yes,300,300,294,175,144,11,True,294,175,9,294,175
PH,No,300,300,294,175,144,27,True,,,,,
PH,Yes,300,300,294,175,144,11,True,294,175,9,294,175
BF,No,300,300,80,266,144,81,True,,,,,
BF,Yes,300,300,80,266,144,81,True,81,266,78,81,266
PH,No,300,300,80,266,144,81,True,,,,,
PH,Yes,300,300,80,266,144,81,True,81,266,78,81,266
BF,No,300,300,52,45,144,53,True,,,,,
BF,Yes,300,300,52,45,144,53,True,51,45,48,51,45
PH,No,300,300,52,45,144,53,True,,,,,
PH,Yes,300,300,52,45,144,53,True,51,45,48,51,45
BF,No,300,300,168,66,144,169,True,,,,,
BF,Yes,300,300,168,66,144,132,True,167,66,129,167,66
PH,No,300,300,168,66,144,144,True,,,,,
PH,Yes,300,300,168,66,144,132,True,167,66,129,167,66
BF,No,300,300,38,218,144,262,True,,,,,
BF,Yes,300,300,38,218,144,39,True,39,218,36,39,218
PH,No,300,300,38,218,144,51,True,,,,,
PH,Yes,300,300,38,218,144,39,True,39,218,36,39,218
BF,No,300,300,36,228,144,337,True,,,,,
BF,Yes,300,300,36,228,144,39,True,35,228,36,35,228
PH,No,300,300,36,228,144,49,True,,,,,
PH,Yes,300,300,36,228,144,39,True,35,228,36,35,228
BF,No,300,300,114,100,144,115,True,,,,,
BF,Yes,300,300,114,100,144,115,True,114,100,114,114,100
PH,No,300,300,114,100,144,115,True,,,,,
PH,Yes,300,300,114,100,144,115,True,114,100,114,114,100
BF,No,300,300,33,283,144,34,True,,,,,
BF,Yes,300,300,33,283,144,34,True,33,283,30,33,283
PH,No,300,300,33,283,144,34,True,,,,,
PH,Yes,300,300,33,283,144,34,True,33,283,30,33,283
BF,No,300,300,44,163,144,556,True,,,,,
BF,Yes,300,300,44,163,144,47,True,44,163,45,44,163
PH,No,300,300,44,163,144,50,True,,,,,
PH,Yes,300,300,44,163,144,47,True,44,163,45,44,163
BF,No,300,300,85,269,144,386,True,,,,,
BF,Yes,300,300,85,269,144,86,True,87,269,84,87,269
PH,No,300,300,85,269,144,98,True,,,,,
PH,Yes,300,300,85,269,144,86,True,87,269,84,87,269
BF,No,300,300,135,234,144,465,True,,,,,
BF,Yes,300,300,135,234,144,141,True,135,234,138,135,234
PH,No,300,300,135,234,144,141,True,,,,,
PH,Yes,300,300,135,234,144,141,True,135,234,138,135,234
BF,No,300,300,86,199,144,814,True,,,,,
BF,Yes,300,300,86,199,144,89,True,86,199,87,86,199
PH,No,300,300,86,199,144,99,True,,,,,
PH,Yes,300,300,86,199,144,89,True,86,199,87,86,199
BF,No,300,300,29,247,144,271,True,,,,,
BF,Yes,300,300,29,247,144,30,True,30,247,27,30,247
PH,No,300,300,29,247,144,42,True,,,,,
PH,Yes,300,300,29,247,144,30,True,30,247,27,30,247
BF,No,300,300,249,186,144,550,True,,,,,
BF,Yes,300,300,249,186,144,53,True,249,186,51,249,186
PH,No,300,300,249,186,144,56,True,,,,,
PH,Yes,300,300,249,186,144,53,True,249,186,51,249,186
BF,No,300,300,227,233,144,228,True,,,,,
BF,Yes,300,300,227,233,144,79,True,227,233,75,227,233
PH,No,300,300,227,233,144,85,True,,,,,
PH,Yes,300,300,227,233,144,79,True,227,233,75,227,233
BF,No,300,300,111,32,144,412,True,,,,,
BF,Yes,300,300,111,32,144,117,True,111,32,114,111,32
PH,No,300,300,111,32,144,124,True,,,,,
PH,Yes,300,300,111,32,144,117,True,111,32,114,111,32
BF,No,300,300,233,10,144,67,True,,,,,
BF,Yes,300,300,233,10,144,67,True,233,10,63,233,10
PH,No,300,300,233,10,144,67,True,,,,,
PH,Yes,300,300,233,10,144,67,True,233,10,63,233,10
BF,No,300,300,65,193,144,235,True,,,,,
BF,Yes,300,300,65,193,144,66,True,66,193,63,66,193
PH,No,300,300,65,193,144,78,True,,,,,
PH,Yes,300,300,65,193,144,66,True,66,193,63,66,193
