Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,No,100,100,67,99,16,633,True,,,,,
BF,Yes,100,100,67,99,16,633,True,,,,,
PH,No,100,100,67,99,16,93,True,,,,,
PH,Yes,100,100,67,99,16,74,True,66,99,69,66,99
BF,No,100,100,98,87,16,99,True,,,,,
BF,Yes,100,100,98,87,16,99,True,96,87,96,96,87
PH,No,100,100,98,87,16,44,True,,,,,
PH,Yes,100,100,98,87,16,44,True,,,,96,84
BF,No,100,100,49,48,16,550,True,,,,,
BF,Yes,100,100,49,48,16,354,True,49,48,351,49,48
PH,No,100,100,49,48,16,78,True,,,,,
PH,Yes,100,100,49,48,16,68,True,49,48,66,49,48
BF,No,100,100,26,11,16,527,True,,,,,
BF,Yes,100,100,26,11,16,78,True,26,11,75,26,11
PH,No,100,100,26,11,16,39,True,,,,,
PH,Yes,100,100,26,11,16,39,True,,,,,
BF,No,100,100,3,1,16,197,True,,,,,
BF,Yes,100,100,3,1,16,102,True,3,1,96,3,1
PH,No,100,100,3,1,16,9,True,,,,,
PH,Yes,100,100,3,1,16,9,True,,,,,
BF,No,100,100,91,47,16,409,True,,,,,
BF,Yes,100,100,91,47,16,409,True,,,,86,45
PH,No,100,100,91,47,16,41,True,,,,,
PH,Yes,100,100,91,47,16,42,True,91,47,39,91,47
BF,No,100,100,38,39,16,239,True,,,,,
BF,Yes,100,100,38,39,16,164,True,38,39,162,38,39
PH,No,100,100,38,39,16,51,True,,,,,
PH,Yes,100,100,38,39,16,51,True,,,,,
BF,No,100,100,45,38,16,155,True,,,,,
BF,Yes,100,100,45,38,16,57,True,45,38,51,45,38
PH,No,100,100,45,38,16,51,True,,,,,
PH,Yes,100,100,45,38,16,51,True,,,,,
BF,No,100,100,99,89,16,300,True,,,,,
BF,Yes,100,100,99,89,16,300,True,99,89,99,99,89
PH,No,100,100,99,89,16,57,True,,,,,
PH,Yes,100,100,99,89,16,57,True,98,89,42,98,89
BF,No,100,100,49,46,16,350,True,,,,,
BF,Yes,100,100,49,46,16,162,True,49,46,159,49,46
PH,No,100,100,49,46,16,72,True,,,,,
PH,Yes,100,100,49,46,16,72,True,49,46,69,49,46
BF,No,100,100,60,18,16,40,True,,,,,
BF,Yes,100,100,60,18,16,40,True,,,,,
PH,No,100,100,60,18,16,40,True,,,,,
PH,Yes,100,100,60,18,16,40,True,,,,,
BF,No,100,100,48,33,16,252,True,,,,,
BF,Yes,100,100,48,33,16,64,True,48,33,60,48,33
PH,No,100,100,48,33,16,64,True,,,,,
PH,Yes,100,100,48,33,16,63,True,48,33,60,48,33
BF,No,100,100,76,75,16,77,True,,,,,
BF,Yes,100,100,76,75,16,77,True,,,,,
PH,No,100,100,76,75,16,77,True,,,,,
PH,Yes,100,100,76,75,16,77,True,,,,,
BF,No,100,100,74,75,16,75,True,,,,,
BF,Yes,100,100,74,75,16,75,True,,,,,
PH,No,100,100,74,75,16,75,True,,,,,
PH,Yes,100,100,74,75,16,75,True,,,,,
BF,No,100,100,65,12,16,66,True,,,,,
BF,Yes,100,100,65,12,16,66,True,61,9,36,61,9
PH,No,100,100,65,12,16,66,True,,,,,
PH,Yes,100,100,65,12,16,66,True,61,9,36,61,9
BF,No,100,100,17,85,16,483,True,,,,,
BF,Yes,100,100,17,85,16,285,True,17,85,282,17,85
PH,No,100,100,17,85,16,46,True,,,,,
PH,Yes,100,100,17,85,16,39,True,17,85,36,17,85
BF,No,100,100,83,11,16,584,True,,,,,
BF,Yes,100,100,83,11,16,584,True,,,,82,5
PH,No,100,100,83,11,16,62,True,,,,,
PH,Yes,100,100,83,11,16,62,True,78,9,51,78,9
BF,No,100,100,88,62,16,89,True,,,,,
BF,Yes,100,100,88,62,16,89,True,85,65,12,85,65
PH,No,100,100,88,62,16,72,True,,,,,
PH,Yes,100,100,88,62,16,72,True,85,65,12,85,65
BF,No,100,100,5,4,16,406,True,,,,,
BF,Yes,100,100,5,4,16,406,True,,,,7,2
PH,No,100,100,5,4,16,38,True,,,,,
PH,Yes,100,100,5,4,16,38,True,9,2,30,9,2
BF,No,100,100,75,45,16,225,True,,,,,
BF,Yes,100,100,75,45,16,179,True,75,45,177,75,45
PH,No,100,100,75,45,16,37,True,,,,,
PH,Yes,100,100,75,45,16,37,True,73,47,36,73,47
BF,No,100,100,12,82,16,113,True,,,,,
BF,Yes,100,100,12,82,16,90,True,13,82,87,13,82
PH,No,100,100,12,82,16,90,True,,,,,
PH,Yes,100,100,12,82,16,90,True,20,88,18,20,88
BF,No,100,100,10,51,16,190,True,,,,,
BF,Yes,100,100,10,51,16,90,True,10,51,81,10,51
PH,No,100,100,10,51,16,16,True,,,,,
PH,Yes,100,100,10,51,16,16,True,,,,,
BF,No,100,100,92,12,16,93,True,,,,,
BF,Yes,100,100,92,12,16,93,True,,,,,
PH,No,100,100,92,12,16,68,True,,,,,
PH,Yes,100,100,92,12,16,68,True,,,,,
BF,No,100,100,88,18,16,12,True,,,,,
BF,Yes,100,100,88,18,16,12,True,,,,,
PH,No,100,100,88,18,16,12,True,,,,,
PH,Yes,100,100,88,18,16,12,True,,,,,
BF,No,100,100,23,75,16,24,True,,,,,
BF,Yes,100,100,23,75,16,24,True,,,,,
PH,No,100,100,23,75,16,24,True,,,,,
PH,Yes,100,100,23,75,16,24,True,,,,,
BF,No,100,100,26,52,16,227,True,,,,,
BF,Yes,100,100,26,52,16,176,True,26,52,174,26,52
PH,No,100,100,26,52,16,39,True,,,,,
PH,Yes,100,100,26,52,16,39,True,,,,,
BF,No,100,100,45,66,16,446,True,,,,,
BF,Yes,100,100,45,66,16,446,True,,,,49,64
PH,No,100,100,45,66,16,78,True,,,,,
PH,Yes,100,100,45,66,16,78,True,49,64,69,49,64
BF,No,100,100,37,77,16,238,True,,,,,
BF,Yes,100,100,37,77,16,169,True,37,77,165,37,77
PH,No,100,100,37,77,16,50,True,,,,,
PH,Yes,100,100,37,77,16,55,True,37,77,51,37,77
BF,No,100,100,18,22,16,482,True,,,,,
BF,Yes,100,100,18,22,16,287,True,18,22,285,18,22
PH,No,100,100,18,22,16,67,True,,,,,
PH,Yes,100,100,18,22,16,43,True,18,22,39,18,22
BF,No,100,100,97,41,16,498,True,,,,,
BF,Yes,100,100,97,41,16,103,True,97,41,102,97,41
PH,No,100,100,97,41,16,122,True,,,,,
PH,Yes,100,100,97,41,16,101,True,97,41,99,97,41
BF,No,100,100,71,11,16,572,True,,,,,
BF,Yes,100,100,71,11,16,572,True,,,,70,5
PH,No,100,100,71,11,16,74,True,,,,,
PH,Yes,100,100,71,11,16,74,True,66,9,66,66,9
BF,No,100,100,7,71,16,308,True,,,,,
BF,Yes,100,100,7,71,16,308,True,7,73,96,7,73
PH,No,100,100,7,71,16,80,True,,,,,
PH,Yes,100,100,7,71,16,80,True,11,73,57,11,73
BF,No,100,100,38,50,16,39,True,,,,,
BF,Yes,100,100,38,50,16,39,True,,,,,
PH,No,100,100,38,50,16,39,True,,,,,
PH,Yes,100,100,38,50,16,39,True,,,,,
BF,No,100,100,82,13,16,118,True,,,,,
BF,Yes,100,100,82,13,16,118,True,82,16,84,82,16
PH,No,100,100,82,13,16,88,True,,,,,
PH,Yes,100,100,82,13,16,88,True,,,,79,17
BF,No,100,100,8,67,16,592,True,,,,,
BF,Yes,100,100,8,67,16,592,True,,,,7,61
PH,No,100,100,8,67,16,54,True,,,,,
PH,Yes,100,100,8,67,16,54,True,10,58,15,6,61
BF,No,100,100,75,66,16,476,True,,,,,
BF,Yes,100,100,75,66,16,279,True,75,66,276,75,66
PH,No,100,100,75,66,16,53,True,,,,,
PH,Yes,100,100,75,66,16,41,True,70,66,39,70,66
BF,No,100,100,99,98,16,600,True,,,,,
BF,Yes,100,100,99,98,16,206,True,99,99,204,99,99
PH,No,100,100,99,98,16,30,True,,,,,
PH,Yes,100,100,99,98,16,24,True,99,98,21,99,98
BF,No,100,100,18,43,16,82,True,,,,,
BF,Yes,100,100,18,43,16,82,True,,,,,
PH,No,100,100,18,43,16,79,True,,,,,
PH,Yes,100,100,18,43,16,79,True,,,,,
BF,No,100,100,61,1,16,139,True,,,,,
BF,Yes,100,100,61,1,16,139,True,61,8,54,61,8
PH,No,100,100,61,1,16,67,True,,,,,
PH,Yes,100,100,61,1,16,67,True,62,4,63,62,4
BF,No,100,100,48,25,16,49,True,,,,,
BF,Yes,100,100,48,25,16,49,True,47,26,48,47,26
PH,No,100,100,48,25,16,49,True,,,,,
PH,Yes,100,100,48,25,16,49,True,47,26,48,47,26
BF,No,100,100,16,20,16,284,True,,,,,
BF,Yes,100,100,16,20,16,284,True,20,29,21,16,26
PH,No,100,100,16,20,16,96,True,,,,,
PH,Yes,100,100,16,20,16,96,True,20,29,21,16,26
BF,No,100,100,21,69,16,122,True,,,,,
BF,Yes,100,100,21,69,16,122,True,,,,,
PH,No,100,100,21,69,16,84,True,,,,,
PH,Yes,100,100,21,69,16,84,True,26,66,75,26,66
BF,No,100,100,43,91,16,444,True,,,,,
BF,Yes,100,100,43,91,16,457,True,40,86,456,40,86
PH,No,100,100,43,91,16,76,True,,,,,
PH,Yes,100,100,43,91,16,85,True,45,89,78,45,89
BF,No,100,100,54,90,16,346,True,,,,,
BF,Yes,100,100,54,90,16,346,True,54,90,147,54,90
PH,No,100,100,54,90,16,76,True,,,,,
PH,Yes,100,100,54,90,16,69,True,54,90,66,54,90
BF,No,100,100,92,31,16,8,True,,,,,
BF,Yes,100,100,92,31,16,8,True,,,,,
PH,No,100,100,92,31,16,8,True,,,,,
PH,Yes,100,100,92,31,16,8,True,,,,,
BF,No,100,100,15,36,16,516,True,,,,,
BF,Yes,100,100,15,36,16,85,True,15,36,78,15,36
PH,No,100,100,15,36,16,28,True,,,,,
PH,Yes,100,100,15,36,16,28,True,20,37,27,20,37
BF,No,100,100,89,48,16,590,True,,,,,
BF,Yes,100,100,89,48,16,590,True,,,,89,42
PH,No,100,100,89,48,16,56,True,,,,,
PH,Yes,100,100,89,48,16,56,True,84,45,39,84,45
BF,No,100,100,59,85,16,441,True,,,,,
BF,Yes,100,100,59,85,16,441,True,,,,56,83
PH,No,100,100,59,85,16,73,True,,,,,
PH,Yes,100,100,59,85,16,63,True,59,85,60,59,85
BF,No,100,100,44,0,16,45,True,,,,,
BF,Yes,100,100,44,0,16,45,True,,,,,
PH,No,100,100,44,0,16,45,True,,,,,
PH,Yes,100,100,44,0,16,45,True,,,,,
BF,No,100,100,53,67,16,547,True,,,,,
BF,Yes,100,100,53,67,16,57,True,53,67,51,53,67
PH,No,100,100,53,67,16,59,True,,,,,
PH,Yes,100,100,53,67,16,54,True,53,67,51,53,67
BF,No,100,100,34,83,16,266,True,,,,,
BF,Yes,100,100,34,83,16,266,True,34,85,69,34,85
PH,No,100,100,34,83,16,78,True,,,,,
PH,Yes,100,100,34,83,16,78,True,34,84,66,34,84
BF,No,100,100,38,78,16,362,True,,,,,
BF,Yes,100,100,38,78,16,446,True,38,78,444,38,78
PH,No,100,100,38,78,16,60,True,,,,,
PH,Yes,100,100,38,78,16,86,True,38,78,84,38,78
BF,No,100,100,71,9,16,372,True,,,,,
BF,Yes,100,100,71,9,16,176,True,71,9,174,71,9
PH,No,100,100,71,9,16,50,True,,,,,
PH,Yes,100,100,71,9,16,51,True,71,9,48,71,9
BF,No,100,100,60,56,16,40,True,,,,,
BF,Yes,100,100,60,56,16,40,True,,,,,
PH,No,100,100,60,56,16,40,True,,,,,
PH,Yes,100,100,60,56,16,40,True,,,,,
BF,No,100,100,37,6,16,63,True,,,,,
BF,Yes,100,100,37,6,16,63,True,41,9,39,41,9
PH,No,100,100,37,6,16,63,True,,,,,
PH,Yes,100,100,37,6,16,63,True,41,9,39,41,9
BF,No,100,100,54,87,16,55,True,,,,,
BF,Yes,100,100,54,87,16,55,True,53,88,54,53,88
PH,No,100,100,54,87,16,55,True,,,,,
PH,Yes,100,100,54,87,16,55,True,53,88,54,53,88
BF,No,100,100,79,21,16,380,True,,,,,
BF,Yes,100,100,79,21,16,192,True,79,21,189,79,21
PH,No,100,100,79,21,16,42,True,,,,,
PH,Yes,100,100,79,21,16,37,True,78,23,36,78,23
BF,No,100,100,0,61,16,501,True,,,,,
BF,Yes,100,100,0,61,16,102,True,0,61,96,0,61
PH,No,100,100,0,61,16,121,True,,,,,
PH,Yes,100,100,0,61,16,101,True,0,61,99,0,61
BF,No,100,100,34,90,16,366,True,,,,,
BF,Yes,100,100,34,90,16,170,True,34,90,168,34,90
PH,No,100,100,34,90,16,56,True,,,,,
PH,Yes,100,100,34,90,16,48,True,35,90,45,35,90
BF,No,100,100,17,74,16,683,True,,,,,
BF,Yes,100,100,17,74,16,87,True,17,74,84,17,74
PH,No,100,100,17,74,16,30,True,,,,,
PH,Yes,100,100,17,74,16,30,True,,,,,
BF,No,100,100,86,73,16,587,True,,,,,
BF,Yes,100,100,86,73,16,587,True,,,,86,67
PH,No,100,100,86,73,16,59,True,,,,,
PH,Yes,100,100,86,73,16,59,True,81,70,42,81,70
BF,No,100,100,57,92,16,543,True,,,,,
BF,Yes,100,100,57,92,16,63,True,57,92,60,57,92
PH,No,100,100,57,92,16,55,True,,,,,
PH,Yes,100,100,57,92,16,58,True,57,92,54,57,92
BF,No,100,100,81,98,16,582,True,,,,,
BF,Yes,100,100,81,98,16,582,True,,,,81,92
PH,No,100,100,81,98,16,64,True,,,,,
PH,Yes,100,100,81,98,16,42,True,80,98,39,80,98
BF,No,100,100,0,11,16,501,True,,,,,
BF,Yes,100,100,0,11,16,102,True,0,11,96,0,11
PH,No,100,100,0,11,16,121,True,,,,,
PH,Yes,100,100,0,11,16,101,True,0,11,99,0,11
BF,No,100,100,29,54,16,430,True,,,,,
BF,Yes,100,100,29,54,16,430,True,26,49,267,26,49
PH,No,100,100,29,54,16,62,True,,,,,
PH,Yes,100,100,29,54,16,59,True,29,54,57,29,54
BF,No,100,100,75,78,16,325,True,,,,,
BF,Yes,100,100,75,78,16,131,True,75,78,129,75,78
PH,No,100,100,75,78,16,73,True,,,,,
PH,Yes,100,100,75,78,16,49,True,75,78,45,75,78
BF,No,100,100,54,13,16,146,True,,,,,
BF,Yes,100,100,54,13,16,146,True,54,19,48,54,19
PH,No,100,100,54,13,16,60,True,,,,,
PH,Yes,100,100,54,13,16,60,True,54,19,48,54,19
BF,No,100,100,72,59,16,373,True,,,,,
BF,Yes,100,100,72,59,16,437,True,72,59,435,72,59
PH,No,100,100,72,59,16,49,True,,,,,
PH,Yes,100,100,72,59,16,77,True,72,59,75,72,59
BF,No,100,100,38,46,16,339,True,,,,,
BF,Yes,100,100,38,46,16,339,True,38,48,66,38,48
PH,No,100,100,38,46,16,83,True,,,,,
PH,Yes,100,100,38,46,16,83,True,37,48,81,37,48
BF,No,100,100,16,33,16,284,True,,,,,
BF,Yes,100,100,16,33,16,284,True,16,35,87,16,35
PH,No,100,100,16,33,16,89,True,,,,,
PH,Yes,100,100,16,33,16,84,True,13,34,81,13,34
BF,No,100,100,43,93,16,57,True,,,,,
BF,Yes,100,100,43,93,16,57,True,45,93,54,45,93
PH,No,100,100,43,93,16,57,True,,,,,
PH,Yes,100,100,43,93,16,57,True,45,93,54,45,93
BF,No,100,100,9,40,16,391,True,,,,,
BF,Yes,100,100,9,40,16,197,True,9,40,195,9,40
PH,No,100,100,9,40,16,31,True,,,,,
PH,Yes,100,100,9,40,16,25,True,10,42,24,10,42
BF,No,100,100,7,30,16,593,True,,,,,
BF,Yes,100,100,7,30,16,593,True,,,,6,24
PH,No,100,100,7,30,16,53,True,,,,,
PH,Yes,100,100,7,30,16,53,True,8,21,15,8,21
BF,No,100,100,16,1,16,184,True,,,,,
BF,Yes,100,100,16,1,16,84,True,16,1,75,16,1
PH,No,100,100,16,1,16,22,True,,,,,
PH,Yes,100,100,16,1,16,22,True,,,,,
BF,No,100,100,89,49,16,611,True,,,,,
BF,Yes,100,100,89,49,16,611,True,,,,,
PH,No,100,100,89,49,16,71,True,,,,,
PH,Yes,100,100,89,49,16,71,True,,,,,
BF,No,100,100,63,93,16,37,True,,,,,
BF,Yes,100,100,63,93,16,37,True,,,,,
PH,No,100,100,63,93,16,37,True,,,,,
PH,Yes,100,100,63,93,16,37,True,,,,,
BF,No,100,100,9,38,16,191,True,,,,,
BF,Yes,100,100,9,38,16,91,True,9,38,84,9,38
PH,No,100,100,9,38,16,15,True,,,,,
PH,Yes,100,100,9,38,16,15,True,,,,,
BF,No,100,100,71,98,16,572,True,,,,,
BF,Yes,100,100,71,98,16,572,True,,,,71,91
PH,No,100,100,71,98,16,74,True,,,,,
PH,Yes,100,100,71,98,16,389,True,71,98,69,71,98
BF,No,100,100,99,57,16,200,True,,,,,
BF,Yes,100,100,99,57,16,102,True,99,57,96,99,57
PH,No,100,100,99,57,16,6,True,,,,,
PH,Yes,100,100,99,57,16,6,True,,,,,
