Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,No,200,200,155,3,6,645,True,,,,,
BF,Yes,200,200,155,3,6,574,True,158,2,573,158,2
PH,No,200,200,155,3,6,177,True,,,,,
PH,Yes,200,200,155,3,6,172,True,156,5,171,156,5
BF,No,200,200,49,193,6,5450,True,,,,,
BF,Yes,200,200,49,193,6,5450,True,,,,52,191
PH,No,200,200,49,193,6,3868,True,,,,,
PH,Yes,200,200,49,193,6,3868,True,53,191,3861,53,191
BF,No,200,200,78,179,6,2679,True,,,,,
BF,Yes,200,200,78,179,6,2679,True,,,,83,177
PH,No,200,200,78,179,6,1039,True,,,,,
PH,Yes,200,200,78,179,6,1039,True,82,177,1032,82,177
BF,No,200,200,22,30,6,6023,True,,,,,
BF,Yes,200,200,22,30,6,5627,True,22,30,5625,22,30
PH,No,200,200,22,30,6,226,True,,,,,
PH,Yes,200,200,22,30,6,202,True,22,30,198,22,30
BF,No,200,200,185,118,6,3615,True,,,,,
BF,Yes,200,200,185,118,6,3615,True,,,,180,116
PH,No,200,200,185,118,6,2103,True,,,,,
PH,Yes,200,200,185,118,6,2103,True,190,115,2088,190,115
BF,No,200,200,72,188,6,4528,True,,,,,
BF,Yes,200,200,72,188,6,4528,True,,,,76,185
PH,No,200,200,72,188,6,2790,True,,,,,
PH,Yes,200,200,72,188,6,2790,True,77,185,2775,77,185
BF,No,200,200,127,191,6,5128,True,,,,,
BF,Yes,200,200,127,191,6,5128,True,,,,123,188
PH,No,200,200,127,191,6,3390,True,,,,,
PH,Yes,200,200,127,191,6,3390,True,122,188,3375,122,188
BF,No,200,200,177,177,6,2378,True,,,,,
BF,Yes,200,200,177,177,6,2378,True,,,,180,175
PH,No,200,200,177,177,6,540,True,,,,,
PH,Yes,200,200,177,177,6,540,True,172,174,525,172,174
BF,No,200,200,85,197,6,6286,True,,,,,
BF,Yes,200,200,85,197,6,6286,True,,,,81,194
PH,No,200,200,85,197,6,4632,True,,,,,
PH,Yes,200,200,85,197,6,4632,True,80,194,4617,80,194
BF,No,200,200,44,65,6,6556,True,,,,,
BF,Yes,200,200,44,65,6,356,True,44,65,348,44,65
PH,No,200,200,44,65,6,57,True,,,,,
PH,Yes,200,200,44,65,6,57,True,,,,,
BF,No,200,200,89,195,6,5890,True,,,,,
BF,Yes,200,200,89,195,6,5890,True,,,,86,192
PH,No,200,200,89,195,6,4228,True,,,,,
PH,Yes,200,200,89,195,6,4228,True,93,193,4221,93,193
BF,No,200,200,65,89,6,4735,True,,,,,
BF,Yes,200,200,65,89,6,4735,True,,,,68,86
PH,No,200,200,65,89,6,2983,True,,,,,
PH,Yes,200,200,65,89,6,2983,True,61,87,2976,61,87
BF,No,200,200,188,11,6,2212,True,,,,,
BF,Yes,200,200,188,11,6,2212,True,,,,191,8
PH,No,200,200,188,11,6,706,True,,,,,
PH,Yes,200,200,188,11,6,706,True,184,9,699,184,9
BF,No,200,200,192,47,6,2808,True,,,,,
BF,Yes,200,200,192,47,6,2808,True,,,,197,44
PH,No,200,200,192,47,6,1302,True,,,,,
PH,Yes,200,200,192,47,6,1302,True,197,44,1287,197,44
BF,No,200,200,138,38,6,1139,True,,,,,
BF,Yes,200,200,138,38,6,1139,True,138,32,330,138,32
PH,No,200,200,138,38,6,107,True,,,,,
PH,Yes,200,200,138,38,6,106,True,138,38,102,138,38
BF,No,200,200,158,185,6,3959,True,,,,,
BF,Yes,200,200,158,185,6,3959,True,,,,161,183
PH,No,200,200,158,185,6,2159,True,,,,,
PH,Yes,200,200,158,185,6,2159,True,162,183,2151,162,183
BF,No,200,200,99,174,6,1701,True,,,,,
BF,Yes,200,200,99,174,6,1518,True,102,173,1317,102,173
PH,No,200,200,99,174,6,197,True,,,,,
PH,Yes,200,200,99,174,6,198,True,98,172,192,98,172
BF,No,200,200,153,149,6,3354,True,,,,,
BF,Yes,200,200,153,149,6,3354,True,,,,158,147
PH,No,200,200,153,149,6,1564,True,,,,,
PH,Yes,200,200,153,149,6,1564,True,157,147,1557,157,147
BF,No,200,200,32,92,6,5233,True,,,,,
BF,Yes,200,200,32,92,6,5233,True,32,94,4770,32,94
PH,No,200,200,32,92,6,3685,True,,,,,
PH,Yes,200,200,32,92,6,3685,True,32,95,3672,32,95
BF,No,200,200,21,81,6,3179,True,,,,,
BF,Yes,200,200,21,81,6,3179,True,,,,18,79
PH,No,200,200,21,81,6,1339,True,,,,,
PH,Yes,200,200,21,81,6,1339,True,17,79,1332,17,79
BF,No,200,200,71,183,6,3472,True,,,,,
BF,Yes,200,200,71,183,6,3472,True,,,,68,180
PH,No,200,200,71,183,6,1846,True,,,,,
PH,Yes,200,200,71,183,6,1846,True,75,181,1839,75,181
BF,No,200,200,66,138,6,1134,True,,,,,
BF,Yes,200,200,66,138,6,1134,True,66,131,327,66,131
PH,No,200,200,66,138,6,112,True,,,,,
PH,Yes,200,200,66,138,6,90,True,67,138,87,67,138
BF,No,200,200,155,50,6,3556,True,,,,,
BF,Yes,200,200,155,50,6,3556,True,,,,152,47
PH,No,200,200,155,50,6,1762,True,,,,,
PH,Yes,200,200,155,50,6,1762,True,159,48,1755,159,48
BF,No,200,200,139,165,6,6540,True,,,,,
BF,Yes,200,200,139,165,6,340,True,139,165,333,139,165
PH,No,200,200,139,165,6,73,True,,,,,
PH,Yes,200,200,139,165,6,73,True,134,166,72,134,166
BF,No,200,200,199,140,6,1401,True,,,,,
BF,Yes,200,200,199,140,6,617,True,199,140,615,199,140
PH,No,200,200,199,140,6,237,True,,,,,
PH,Yes,200,200,199,140,6,224,True,199,140,222,199,140
BF,No,200,200,107,4,6,908,True,,,,,
BF,Yes,200,200,107,4,6,908,True,,,,105,1
PH,No,200,200,107,4,6,140,True,,,,,
PH,Yes,200,200,107,4,6,133,True,107,4,129,107,4
BF,No,200,200,46,0,6,47,True,,,,,
BF,Yes,200,200,46,0,6,47,True,,,,,
PH,No,200,200,46,0,6,47,True,,,,,
PH,Yes,200,200,46,0,6,47,True,,,,,
BF,No,200,200,127,93,6,5473,True,,,,,
BF,Yes,200,200,127,93,6,5473,True,127,94,4929,127,94
PH,No,200,200,127,93,6,241,True,,,,,
PH,Yes,200,200,127,93,6,241,True,123,95,216,123,95
BF,No,200,200,86,177,6,2287,True,,,,,
BF,Yes,200,200,86,177,6,2287,True,,,,83,174
PH,No,200,200,86,177,6,631,True,,,,,
PH,Yes,200,200,86,177,6,631,True,90,175,624,90,175
BF,No,200,200,179,175,6,1980,True,,,,,
BF,Yes,200,200,179,175,6,1980,True,,,,184,173
PH,No,200,200,179,175,6,138,True,,,,,
PH,Yes,200,200,179,175,6,138,True,174,172,123,174,172
BF,No,200,200,51,92,6,5252,True,,,,,
BF,Yes,200,200,51,92,6,5252,True,51,95,4854,51,95
PH,No,200,200,51,92,6,3666,True,,,,,
PH,Yes,200,200,51,92,6,3666,True,51,95,3654,51,95
BF,No,200,200,91,154,6,4309,True,,,,,
BF,Yes,200,200,91,154,6,4309,True,,,,93,151
PH,No,200,200,91,154,6,2609,True,,,,,
PH,Yes,200,200,91,154,6,2609,True,87,152,2601,87,152
BF,No,200,200,139,146,6,2661,True,,,,,
BF,Yes,200,200,139,146,6,2661,True,,,,134,144
PH,No,200,200,139,146,6,1057,True,,,,,
PH,Yes,200,200,139,146,6,1057,True,135,144,1050,135,144
BF,No,200,200,144,105,6,1145,True,,,,,
BF,Yes,200,200,144,105,6,1145,True,144,99,336,144,99
PH,No,200,200,144,105,6,101,True,,,,,
PH,Yes,200,200,144,105,6,100,True,144,105,96,144,105
BF,No,200,200,70,97,6,6330,True,,,,,
BF,Yes,200,200,70,97,6,5936,True,70,97,5934,70,97
PH,No,200,200,70,97,6,178,True,,,,,
PH,Yes,200,200,70,97,6,154,True,70,97,150,70,97
BF,No,200,200,99,114,6,2901,True,,,,,
BF,Yes,200,200,99,114,6,2901,True,,,,94,112
PH,No,200,200,99,114,6,1217,True,,,,,
PH,Yes,200,200,99,114,6,1217,True,95,112,1209,95,112
BF,No,200,200,180,134,6,220,True,,,,,
BF,Yes,200,200,180,134,6,222,True,180,134,219,180,134
PH,No,200,200,180,134,6,186,True,,,,,
PH,Yes,200,200,180,134,6,186,True,,,,,
BF,No,200,200,167,1,6,233,True,,,,,
BF,Yes,200,200,167,1,6,233,True,167,1,225,167,1
PH,No,200,200,167,1,6,173,True,,,,,
PH,Yes,200,200,167,1,6,173,True,,,,,
BF,No,200,200,67,126,6,5333,True,,,,,
BF,Yes,200,200,67,126,6,5333,True,67,128,4665,67,128
PH,No,200,200,67,126,6,236,True,,,,,
PH,Yes,200,200,67,126,6,236,True,72,129,192,72,129
BF,No,200,200,10,82,6,3211,True,,,,,
BF,Yes,200,200,10,82,6,3211,True,,,,6,79
PH,No,200,200,10,82,6,1707,True,,,,,
PH,Yes,200,200,10,82,6,1707,True,5,79,1692,5,79
BF,No,200,200,178,182,6,3222,True,,,,,
BF,Yes,200,200,178,182,6,3222,True,,,,173,180
PH,No,200,200,178,182,6,1696,True,,,,,
PH,Yes,200,200,178,182,6,1696,True,174,180,1689,174,180
BF,No,200,200,35,81,6,3165,True,,,,,
BF,Yes,200,200,35,81,6,3165,True,,,,30,79
PH,No,200,200,35,81,6,1353,True,,,,,
PH,Yes,200,200,35,81,6,1353,True,40,78,1338,40,78
BF,No,200,200,133,48,6,3134,True,,,,,
BF,Yes,200,200,133,48,6,3134,True,,,,136,46
PH,No,200,200,133,48,6,1384,True,,,,,
PH,Yes,200,200,133,48,6,1384,True,137,46,1377,137,46
BF,No,200,200,123,123,6,4724,True,,,,,
BF,Yes,200,200,123,123,6,4724,True,,,,126,121
PH,No,200,200,123,123,6,2994,True,,,,,
PH,Yes,200,200,123,123,6,2994,True,118,120,2979,118,120
BF,No,200,200,10,5,6,1190,True,,,,,
BF,Yes,200,200,10,5,6,802,True,10,5,798,10,5
PH,No,200,200,10,5,6,56,True,,,,,
PH,Yes,200,200,10,5,6,55,True,10,5,51,10,5
BF,No,200,200,193,54,6,4394,True,,,,,
BF,Yes,200,200,193,54,6,4394,True,,,,196,52
PH,No,200,200,193,54,6,2516,True,,,,,
PH,Yes,200,200,193,54,6,2516,True,197,52,2508,197,52
BF,No,200,200,161,180,6,2839,True,,,,,
BF,Yes,200,200,161,180,6,2839,True,,,,164,177
PH,No,200,200,161,180,6,1279,True,,,,,
PH,Yes,200,200,161,180,6,1279,True,157,178,1272,157,178
BF,No,200,200,99,65,6,6501,True,,,,,
BF,Yes,200,200,99,65,6,301,True,99,65,294,99,65
PH,No,200,200,99,65,6,112,True,,,,,
PH,Yes,200,200,99,65,6,112,True,104,66,111,104,66
BF,No,200,200,13,183,6,3414,True,,,,,
BF,Yes,200,200,13,183,6,3414,True,,,,18,181
PH,No,200,200,13,183,6,1904,True,,,,,
PH,Yes,200,200,13,183,6,1904,True,17,181,1896,17,181
BF,No,200,200,174,126,6,5226,True,,,,,
BF,Yes,200,200,174,126,6,5226,True,174,127,4827,174,127
PH,No,200,200,174,126,6,343,True,,,,,
PH,Yes,200,200,174,126,6,343,True,178,128,318,178,128
BF,No,200,200,120,24,6,4921,True,,,,,
BF,Yes,200,200,120,24,6,4921,True,,,,122,20
PH,No,200,200,120,24,6,3197,True,,,,,
PH,Yes,200,200,120,24,6,3197,True,,,,122,20
BF,No,200,200,85,1,6,315,True,,,,,
BF,Yes,200,200,85,1,6,315,True,85,1,306,85,1
PH,No,200,200,85,1,6,91,True,,,,,
PH,Yes,200,200,85,1,6,91,True,,,,,
BF,No,200,200,136,122,6,4464,True,,,,,
BF,Yes,200,200,136,122,6,4464,True,,,,131,120
PH,No,200,200,136,122,6,2854,True,,,,,
PH,Yes,200,200,136,122,6,2854,True,132,120,2847,132,120
BF,No,200,200,145,137,6,946,True,,,,,
BF,Yes,200,200,145,137,6,946,True,147,132,666,147,132
PH,No,200,200,145,137,6,178,True,,,,,
PH,Yes,200,200,145,137,6,164,True,145,138,162,145,138
BF,No,200,200,130,136,6,670,True,,,,,
BF,Yes,200,200,130,136,6,545,True,128,134,282,128,134
PH,No,200,200,130,136,6,152,True,,,,,
PH,Yes,200,200,130,136,6,144,True,131,136,141,131,136
BF,No,200,200,29,104,6,971,True,,,,,
BF,Yes,200,200,29,104,6,971,True,27,99,963,27,99
PH,No,200,200,29,104,6,203,True,,,,,
PH,Yes,200,200,29,104,6,196,True,29,104,192,29,104
BF,No,200,200,138,198,6,6462,True,,,,,
BF,Yes,200,200,138,198,6,6462,True,,,,133,196
PH,No,200,200,138,198,6,4856,True,,,,,
PH,Yes,200,200,138,198,6,4856,True,134,196,4848,134,196
BF,No,200,200,69,62,6,5870,True,,,,,
BF,Yes,200,200,69,62,6,5870,True,69,63,5070,69,63
PH,No,200,200,69,62,6,142,True,,,,,
PH,Yes,200,200,69,62,6,96,True,69,62,93,69,62
BF,No,200,200,170,107,6,1571,True,,,,,
BF,Yes,200,200,170,107,6,1183,True,170,107,1179,170,107
PH,No,200,200,170,107,6,107,True,,,,,
PH,Yes,200,200,170,107,6,108,True,171,105,102,171,105
BF,No,200,200,82,101,6,283,True,,,,,
BF,Yes,200,200,82,101,6,285,True,82,101,282,82,101
PH,No,200,200,82,101,6,123,True,,,,,
PH,Yes,200,200,82,101,6,123,True,,,,,
BF,No,200,200,55,179,6,2656,True,,,,,
BF,Yes,200,200,55,179,6,2656,True,,,,51,176
PH,No,200,200,55,179,6,1062,True,,,,,
PH,Yes,200,200,55,179,6,1062,True,50,176,1047,50,176
BF,No,200,200,24,31,6,6376,True,,,,,
BF,Yes,200,200,24,31,6,227,True,24,31,225,24,31
PH,No,200,200,24,31,6,204,True,,,,,
PH,Yes,200,200,24,31,6,204,True,24,31,198,24,31
BF,No,200,200,22,53,6,4178,True,,,,,
BF,Yes,200,200,22,53,6,4178,True,,,,19,51
PH,No,200,200,22,53,6,2340,True,,,,,
PH,Yes,200,200,22,53,6,2340,True,27,50,2325,27,50
BF,No,200,200,37,6,6,1238,True,,,,,
BF,Yes,200,200,37,6,6,850,True,37,6,846,37,6
PH,No,200,200,37,6,6,98,True,,,,,
PH,Yes,200,200,37,6,6,82,True,37,6,78,37,6
BF,No,200,200,92,197,6,6293,True,,,,,
BF,Yes,200,200,92,197,6,6293,True,,,,95,195
PH,No,200,200,92,197,6,4625,True,,,,,
PH,Yes,200,200,92,197,6,4625,True,96,195,4617,96,195
BF,No,200,200,52,16,6,3253,True,,,,,
BF,Yes,200,200,52,16,6,3253,True,,,,48,13
PH,No,200,200,52,16,6,1665,True,,,,,
PH,Yes,200,200,52,16,6,1665,True,47,13,1650,47,13
BF,No,200,200,0,8,6,1601,True,,,,,
BF,Yes,200,200,0,8,6,809,True,0,8,807,0,8
PH,No,200,200,0,8,6,57,True,,,,,
PH,Yes,200,200,0,8,6,44,True,0,8,42,0,8
BF,No,200,200,26,145,6,2427,True,,,,,
BF,Yes,200,200,26,145,6,2427,True,,,,31,143
PH,No,200,200,26,145,6,891,True,,,,,
PH,Yes,200,200,26,145,6,891,True,21,142,876,21,142
BF,No,200,200,111,111,6,2312,True,,,,,
BF,Yes,200,200,111,111,6,2312,True,,,,114,109
PH,No,200,200,111,111,6,606,True,,,,,
PH,Yes,200,200,111,111,6,606,True,106,108,591,106,108
BF,No,200,200,77,93,6,5523,True,,,,,
BF,Yes,200,200,77,93,6,5523,True,77,94,5124,77,94
PH,No,200,200,77,93,6,291,True,,,,,
PH,Yes,200,200,77,93,6,291,True,73,95,267,73,95
BF,No,200,200,32,91,6,5168,True,,,,,
BF,Yes,200,200,32,91,6,5168,True,,,,31,87
PH,No,200,200,32,91,6,3350,True,,,,,
PH,Yes,200,200,32,91,6,3350,True,,,,30,87
BF,No,200,200,50,58,6,5051,True,,,,,
BF,Yes,200,200,50,58,6,5051,True,50,60,4551,50,60
PH,No,200,200,50,58,6,3467,True,,,,,
PH,Yes,200,200,50,58,6,3467,True,50,61,3456,50,61
BF,No,200,200,97,199,6,6698,True,,,,,
BF,Yes,200,200,97,199,6,6698,True,,,,100,197
PH,No,200,200,97,199,6,5020,True,,,,,
PH,Yes,200,200,97,199,6,5020,True,101,197,5013,101,197
BF,No,200,200,136,10,6,2137,True,,,,,
BF,Yes,200,200,136,10,6,2137,True,,,,132,7
PH,No,200,200,136,10,6,381,True,,,,,
PH,Yes,200,200,136,10,6,381,True,131,7,366,131,7
BF,No,200,200,161,117,6,3562,True,,,,,
BF,Yes,200,200,161,117,6,3562,True,,,,158,114
PH,No,200,200,161,117,6,1756,True,,,,,
PH,Yes,200,200,161,117,6,1756,True,165,115,1749,165,115
BF,No,200,200,14,71,6,1186,True,,,,,
BF,Yes,200,200,14,71,6,1186,True,14,65,378,14,65
PH,No,200,200,14,71,6,60,True,,,,,
PH,Yes,200,200,14,71,6,51,True,14,71,48,14,71
BF,No,200,200,121,154,6,4279,True,,,,,
BF,Yes,200,200,121,154,6,4279,True,,,,123,151
PH,No,200,200,121,154,6,2639,True,,,,,
PH,Yes,200,200,121,154,6,2639,True,117,152,2631,117,152
BF,No,200,200,42,104,6,958,True,,,,,
BF,Yes,200,200,42,104,6,958,True,40,99,654,40,99
PH,No,200,200,42,104,6,190,True,,,,,
PH,Yes,200,200,42,104,6,176,True,42,105,174,42,105
BF,No,200,200,83,158,6,5117,True,,,,,
BF,Yes,200,200,83,158,6,5117,True,83,160,4485,83,160
PH,No,200,200,83,158,6,3401,True,,,,,
PH,Yes,200,200,83,158,6,3401,True,83,161,3390,83,161
BF,No,200,200,138,197,6,6339,True,,,,,
BF,Yes,200,200,138,197,6,6339,True,,,,143,195
PH,No,200,200,138,197,6,4579,True,,,,,
PH,Yes,200,200,138,197,6,4579,True,142,195,4572,142,195
BF,No,200,200,43,75,6,1957,True,,,,,
BF,Yes,200,200,43,75,6,1957,True,,,,45,72
PH,No,200,200,43,75,6,161,True,,,,,
PH,Yes,200,200,43,75,6,161,True,39,73,153,39,73
BF,No,200,200,183,102,6,417,True,,,,,
BF,Yes,200,200,183,102,6,790,True,183,102,786,183,102
PH,No,200,200,183,102,6,29,True,,,,,
PH,Yes,200,200,183,102,6,34,True,183,102,30,183,102
BF,No,200,200,147,189,6,4748,True,,,,,
BF,Yes,200,200,147,189,6,4748,True,,,,150,187
PH,No,200,200,147,189,6,2970,True,,,,,
PH,Yes,200,200,147,189,6,2970,True,142,186,2955,142,186
BF,No,200,200,78,69,6,722,True,,,,,
BF,Yes,200,200,78,69,6,328,True,78,69,324,78,69
PH,No,200,200,78,69,6,100,True,,,,,
PH,Yes,200,200,78,69,6,94,True,79,71,93,79,71
BF,No,200,200,193,132,6,6407,True,,,,,
BF,Yes,200,200,193,132,6,207,True,193,132,204,193,132
PH,No,200,200,193,132,6,206,True,,,,,
PH,Yes,200,200,193,132,6,216,True,193,132,210,193,132
BF,No,200,200,26,71,6,1174,True,,,,,
BF,Yes,200,200,26,71,6,1174,True,26,65,366,26,65
PH,No,200,200,26,71,6,72,True,,,,,
PH,Yes,200,200,26,71,6,63,True,26,71,60,26,71
BF,No,200,200,189,167,6,390,True,,,,,
BF,Yes,200,200,189,167,6,393,True,189,167,390,189,167
PH,No,200,200,189,167,6,16,True,,,,,
PH,Yes,200,200,189,167,6,16,True,,,,,
BF,No,200,200,7,92,6,5208,True,,,,,
BF,Yes,200,200,7,92,6,5208,True,7,95,4809,7,95
PH,No,200,200,7,92,6,3702,True,,,,,
PH,Yes,200,200,7,92,6,3702,True,,,,9,89
