Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,No,75,75,51,52,3,202,True,,,,,
BF,Yes,75,75,51,52,3,251,True,51,52,249,51,52
PH,No,75,75,51,52,3,64,True,,,,,
PH,Yes,75,75,51,52,3,64,True,53,54,63,53,54
BF,No,75,75,19,72,3,1670,True,,,,,
BF,Yes,75,75,19,72,3,1670,True,,,,24,70
PH,No,75,75,19,72,3,1148,True,,,,,
PH,Yes,75,75,19,72,3,1148,True,23,70,1140,23,70
BF,No,75,75,62,5,3,388,True,,,,,
BF,Yes,75,75,62,5,3,250,True,62,5,246,62,5
PH,No,75,75,62,5,3,108,True,,,,,
PH,Yes,75,75,62,5,3,99,True,62,5,96,62,5
BF,No,75,75,48,13,3,1002,True,,,,,
BF,Yes,75,75,48,13,3,1002,True,,,,51,10
PH,No,75,75,48,13,3,466,True,,,,,
PH,Yes,75,75,48,13,3,466,True,44,11,459,44,11
BF,No,75,75,14,65,3,1186,True,,,,,
BF,Yes,75,75,14,65,3,1186,True,,,,11,63
PH,No,75,75,14,65,3,582,True,,,,,
PH,Yes,75,75,14,65,3,582,True,19,62,567,19,62
BF,No,75,75,64,31,3,461,True,,,,,
BF,Yes,75,75,64,31,3,461,True,64,31,312,64,31
PH,No,75,75,64,31,3,71,True,,,,,
PH,Yes,75,75,64,31,3,55,True,64,31,51,64,31
BF,No,75,75,59,65,3,1141,True,,,,,
BF,Yes,75,75,59,65,3,1141,True,,,,56,63
PH,No,75,75,59,65,3,627,True,,,,,
PH,Yes,75,75,59,65,3,627,True,64,62,612,64,62
BF,No,75,75,69,40,3,1195,True,,,,,
BF,Yes,75,75,69,40,3,1195,True,,,,72,38
PH,No,75,75,69,40,3,561,True,,,,,
PH,Yes,75,75,69,40,3,561,True,73,38,552,73,38
BF,No,75,75,2,43,3,1423,True,,,,,
BF,Yes,75,75,2,43,3,1423,True,2,43,1275,2,43
PH,No,75,75,2,43,3,763,True,,,,,
PH,Yes,75,75,2,43,3,765,True,5,42,762,5,42
BF,No,75,75,34,24,3,1835,True,,,,,
BF,Yes,75,75,34,24,3,110,True,34,24,102,34,24
PH,No,75,75,34,24,3,53,True,,,,,
PH,Yes,75,75,34,24,3,63,True,34,24,57,34,24
BF,No,75,75,12,25,3,63,True,,,,,
BF,Yes,75,75,12,25,3,63,True,,,,,
PH,No,75,75,12,25,3,63,True,,,,,
PH,Yes,75,75,12,25,3,63,True,,,,,
BF,No,75,75,50,61,3,850,True,,,,,
BF,Yes,75,75,50,61,3,850,True,,,,47,59
PH,No,75,75,50,61,3,318,True,,,,,
PH,Yes,75,75,50,61,3,318,True,55,58,303,55,58
BF,No,75,75,10,50,3,11,True,,,,,
BF,Yes,75,75,10,50,3,11,True,,,,,
PH,No,75,75,10,50,3,11,True,,,,,
PH,Yes,75,75,10,50,3,11,True,,,,,
BF,No,75,75,46,42,3,1322,True,,,,,
BF,Yes,75,75,46,42,3,1322,True,46,44,1080,46,44
PH,No,75,75,46,42,3,746,True,,,,,
PH,Yes,75,75,46,42,3,746,True,46,45,735,46,45
BF,No,75,75,33,8,3,634,True,,,,,
BF,Yes,75,75,33,8,3,587,True,30,7,504,30,7
PH,No,75,75,33,8,3,130,True,,,,,
PH,Yes,75,75,33,8,3,133,True,34,6,129,34,6
BF,No,75,75,58,13,3,992,True,,,,,
BF,Yes,75,75,58,13,3,992,True,,,,53,11
PH,No,75,75,58,13,3,476,True,,,,,
PH,Yes,75,75,58,13,3,476,True,54,11,468,54,11
BF,No,75,75,37,38,3,1013,True,,,,,
BF,Yes,75,75,37,38,3,1013,True,,,,42,36
PH,No,75,75,37,38,3,455,True,,,,,
PH,Yes,75,75,37,38,3,455,True,41,36,447,41,36
BF,No,75,75,58,40,3,1184,True,,,,,
BF,Yes,75,75,58,40,3,1184,True,,,,63,38
PH,No,75,75,58,40,3,584,True,,,,,
PH,Yes,75,75,58,40,3,584,True,62,38,576,62,38
BF,No,75,75,55,9,3,695,True,,,,,
BF,Yes,75,75,55,9,3,695,True,,,,50,7
PH,No,75,75,55,9,3,173,True,,,,,
PH,Yes,75,75,55,9,3,173,True,51,7,165,51,7
BF,No,75,75,62,37,3,913,True,,,,,
BF,Yes,75,75,62,37,3,913,True,,,,59,35
PH,No,75,75,62,37,3,405,True,,,,,
PH,Yes,75,75,62,37,3,405,True,67,34,390,67,34
BF,No,75,75,71,57,3,529,True,,,,,
BF,Yes,75,75,71,57,3,244,True,71,57,240,71,57
PH,No,75,75,71,57,3,131,True,,,,,
PH,Yes,75,75,71,57,3,117,True,71,57,114,71,57
BF,No,75,75,0,35,3,825,True,,,,,
BF,Yes,75,75,0,35,3,825,True,,,,3,34
PH,No,75,75,0,35,3,145,True,,,,,
PH,Yes,75,75,0,35,3,134,True,0,35,132,0,35
BF,No,75,75,19,74,3,1820,True,,,,,
BF,Yes,75,75,19,74,3,1820,True,,,,24,72
PH,No,75,75,19,74,3,1298,True,,,,,
PH,Yes,75,75,19,74,3,1298,True,23,72,1290,23,72
BF,No,75,75,15,4,3,316,True,,,,,
BF,Yes,75,75,15,4,3,316,True,,,,14,1
PH,No,75,75,15,4,3,48,True,,,,,
PH,Yes,75,75,15,4,3,43,True,15,4,39,15,4
BF,No,75,75,38,28,3,264,True,,,,,
BF,Yes,75,75,38,28,3,201,True,40,26,126,40,26
PH,No,75,75,38,28,3,58,True,,,,,
PH,Yes,75,75,38,28,3,52,True,37,30,51,37,30
BF,No,75,75,16,70,3,1517,True,,,,,
BF,Yes,75,75,16,70,3,1517,True,,,,21,68
PH,No,75,75,16,70,3,1001,True,,,,,
PH,Yes,75,75,16,70,3,1001,True,20,68,993,20,68
BF,No,75,75,2,41,3,1273,True,,,,,
BF,Yes,75,75,2,41,3,1273,True,,,,1,37
PH,No,75,75,2,41,3,613,True,,,,,
PH,Yes,75,75,2,41,3,613,True,,,,1,37
BF,No,75,75,24,44,3,1450,True,,,,,
BF,Yes,75,75,24,44,3,1450,True,24,46,177,24,46
PH,No,75,75,24,44,3,157,True,,,,,
PH,Yes,75,75,24,44,3,155,True,28,45,153,28,45
BF,No,75,75,56,64,3,1107,True,,,,,
BF,Yes,75,75,56,64,3,1107,True,,,,53,61
PH,No,75,75,56,64,3,511,True,,,,,
PH,Yes,75,75,56,64,3,511,True,60,62,504,60,62
BF,No,75,75,27,69,3,1473,True,,,,,
BF,Yes,75,75,27,69,3,1473,True,,,,30,66
PH,No,75,75,27,69,3,895,True,,,,,
PH,Yes,75,75,27,69,3,895,True,23,67,888,23,67
BF,No,75,75,53,11,3,847,True,,,,,
BF,Yes,75,75,53,11,3,847,True,,,,50,9
PH,No,75,75,53,11,3,321,True,,,,,
PH,Yes,75,75,53,11,3,321,True,58,8,306,58,8
BF,No,75,75,0,69,3,1500,True,,,,,
BF,Yes,75,75,0,69,3,1500,True,,,,3,68
PH,No,75,75,0,69,3,820,True,,,,,
PH,Yes,75,75,0,69,3,809,True,0,69,807,0,69
BF,No,75,75,16,9,3,734,True,,,,,
BF,Yes,75,75,16,9,3,734,True,,,,11,7
PH,No,75,75,16,9,3,134,True,,,,,
PH,Yes,75,75,16,9,3,134,True,12,7,126,12,7
BF,No,75,75,4,49,3,1871,True,,,,,
BF,Yes,75,75,4,49,3,150,True,4,49,147,4,49
PH,No,75,75,4,49,3,17,True,,,,,
PH,Yes,75,75,4,49,3,17,True,,,,,
