"Algorithm","Kriging","Grid Width","Grid Height","Bomb X Location","Bomb Y Location","Number of Robots","Steps","Finish","Best Bomb Guess X","Best Bomb Guess Y","Guess at Step","Last Bomb Guess X","Last Bomb Guess Y"
"BF","No","100","100","64","99","4","2436","True","","","","",""
"BF","Yes","100","100","64","99","4","2436","True","","","","61","97"
"PH","No","100","100","64","99","4","1682","True","","","","",""
"BF","Yes","100","100","64","99","4","1682","True","60","97","1674","60","97"
"BF","No","100","100","23","45","4","2077","True","","","","",""
"BF","Yes","100","100","23","45","4","2077","True","23","48","1323","23","48"
"PH","No","100","100","23","45","4","124","True","","","","",""
"BF","Yes","100","100","23","45","4","90","True","23","45","87","23","45"
"BF","No","100","100","26","76","4","127","True","","","","",""
"BF","Yes","100","100","26","76","4","129","True","26","76","126","26","76"
"PH","No","100","100","26","76","4","79","True","","","","",""
"BF","Yes","100","100","26","76","4","79","True","","","","",""
"BF","No","100","100","69","83","4","831","True","","","","",""
"BF","Yes","100","100","69","83","4","790","True","72","82","651","72","82"
"PH","No","100","100","69","83","4","127","True","","","","",""
"BF","Yes","100","100","69","83","4","130","True","68","81","126","68","81"
"BF","No","100","100","27","73","4","2373","True","","","","",""
"BF","Yes","100","100","27","73","4","131","True","27","73","129","27","73"
"PH","No","100","100","27","73","4","101","True","","","","",""
"BF","Yes","100","100","27","73","4","89","True","22","73","87","22","73"
"BF","No","100","100","51","4","4","452","True","","","","",""
"BF","Yes","100","100","51","4","4","452","True","","","","49","1"
"PH","No","100","100","51","4","4","84","True","","","","",""
"BF","Yes","100","100","51","4","4","79","True","51","4","75","51","4"
"BF","No","100","100","71","94","4","1972","True","","","","",""
"BF","Yes","100","100","71","94","4","1972","True","","","","76","92"
"PH","No","100","100","71","94","4","1146","True","","","","",""
"BF","Yes","100","100","71","94","4","1146","True","66","91","1131","66","91"
"BF","No","100","100","63","47","4","2237","True","","","","",""
"BF","Yes","100","100","63","47","4","2042","True","63","47","2040","63","47"
"PH","No","100","100","63","47","4","112","True","","","","",""
"BF","Yes","100","100","63","47","4","88","True","63","47","84","63","47"
"BF","No","100","100","28","68","4","1829","True","","","","",""
"BF","Yes","100","100","28","68","4","1829","True","28","70","1569","28","70"
"PH","No","100","100","28","68","4","240","True","","","","",""
"BF","Yes","100","100","28","68","4","240","True","24","70","216","24","70"
"BF","No","100","100","69","34","4","970","True","","","","",""
"BF","Yes","100","100","69","34","4","970","True","","","","74","32"
"PH","No","100","100","69","34","4","148","True","","","","",""
"BF","Yes","100","100","69","34","4","148","True","73","32","141","73","32"
"BF","No","100","100","26","93","4","1874","True","","","","",""
"BF","Yes","100","100","26","93","4","1874","True","","","","30","90"
"PH","No","100","100","26","93","4","1044","True","","","","",""
"BF","Yes","100","100","26","93","4","1044","True","31","90","1029","31","90"
"BF","No","100","100","27","7","4","773","True","","","","",""
"BF","Yes","100","100","27","7","4","578","True","27","7","576","27","7"
"PH","No","100","100","27","7","4","105","True","","","","",""
"BF","Yes","100","100","27","7","4","105","True","31","6","69","31","6"
"BF","No","100","100","86","90","4","1587","True","","","","",""
"BF","Yes","100","100","86","90","4","1587","True","","","","89","88"
"PH","No","100","100","86","90","4","731","True","","","","",""
"BF","Yes","100","100","86","90","4","731","True","90","88","723","90","88"
"BF","No","100","100","6","24","4","2407","True","","","","",""
"BF","Yes","100","100","6","24","4","108","True","6","24","105","6","24"
"PH","No","100","100","6","24","4","106","True","","","","",""
"BF","Yes","100","100","6","24","4","106","True","1","25","105","1","25"
"BF","No","100","100","65","72","4","2266","True","","","","",""
"BF","Yes","100","100","65","72","4","2072","True","65","72","2070","65","72"
"PH","No","100","100","65","72","4","83","True","","","","",""
"BF","Yes","100","100","65","72","4","60","True","65","72","57","65","72"
"BF","No","100","100","82","86","4","1183","True","","","","",""
"BF","Yes","100","100","82","86","4","1183","True","","","","87","84"
"PH","No","100","100","82","86","4","335","True","","","","",""
"BF","Yes","100","100","82","86","4","335","True","86","84","327","86","84"
"BF","No","100","100","56","54","4","457","True","","","","",""
"BF","Yes","100","100","56","54","4","457","True","58","49","450","58","49"
"PH","No","100","100","56","54","4","89","True","","","","",""
"BF","Yes","100","100","56","54","4","82","True","56","54","78","56","54"
"BF","No","100","100","36","72","4","2237","True","","","","",""
"BF","Yes","100","100","36","72","4","2042","True","36","72","2040","36","72"
"PH","No","100","100","36","72","4","112","True","","","","",""
"BF","Yes","100","100","36","72","4","88","True","36","72","84","36","72"
"BF","No","100","100","56","95","4","2044","True","","","","",""
"BF","Yes","100","100","56","95","4","2044","True","","","","51","93"
"PH","No","100","100","56","95","4","1274","True","","","","",""
"BF","Yes","100","100","56","95","4","1274","True","52","93","1266","52","93"
"BF","No","100","100","51","88","4","1352","True","","","","",""
"BF","Yes","100","100","51","88","4","1352","True","","","","49","85"
"PH","No","100","100","51","88","4","566","True","","","","",""
"BF","Yes","100","100","51","88","4","566","True","55","86","558","55","86"
"BF","No","100","100","22","50","4","23","True","","","","",""
"BF","Yes","100","100","22","50","4","23","True","","","","",""
"PH","No","100","100","22","50","4","23","True","","","","",""
"BF","Yes","100","100","22","50","4","23","True","","","","",""
"BF","No","100","100","48","80","4","549","True","","","","",""
"BF","Yes","100","100","48","80","4","549","True","48","74","141","48","74"
"PH","No","100","100","48","80","4","97","True","","","","",""
"BF","Yes","100","100","48","80","4","75","True","47","80","72","47","80"
"BF","No","100","100","96","76","4","197","True","","","","",""
"BF","Yes","100","100","96","76","4","197","True","96","76","195","96","76"
"PH","No","100","100","96","76","4","9","True","","","","",""
"BF","Yes","100","100","96","76","4","9","True","","","","",""
"BF","No","100","100","39","28","4","340","True","","","","",""
"BF","Yes","100","100","39","28","4","279","True","42","26","270","42","26"
"PH","No","100","100","39","28","4","82","True","","","","",""
"BF","Yes","100","100","39","28","4","76","True","38","30","75","38","30"
"BF","No","100","100","47","32","4","748","True","","","","",""
"BF","Yes","100","100","47","32","4","554","True","47","32","552","47","32"
"PH","No","100","100","47","32","4","130","True","","","","",""
"BF","Yes","100","100","47","32","4","109","True","48","32","108","48","32"
"BF","No","100","100","2","45","4","2098","True","","","","",""
"BF","Yes","100","100","2","45","4","2098","True","4","46","411","2","48"
"PH","No","100","100","2","45","4","1188","True","","","","",""
"BF","Yes","100","100","2","45","4","1188","True","2","48","1167","2","48"
"BF","No","100","100","88","16","4","1689","True","","","","",""
"BF","Yes","100","100","88","16","4","1689","True","","","","91","12"
"PH","No","100","100","88","16","4","829","True","","","","",""
"BF","Yes","100","100","88","16","4","829","True","","","","90","12"
"BF","No","100","100","59","12","4","1260","True","","","","",""
"BF","Yes","100","100","59","12","4","1260","True","","","","62","10"
"PH","No","100","100","59","12","4","458","True","","","","",""
"BF","Yes","100","100","59","12","4","458","True","63","10","450","63","10"
"BF","No","100","100","84","86","4","1185","True","","","","",""
"BF","Yes","100","100","84","86","4","1185","True","","","","87","84"
"PH","No","100","100","84","86","4","333","True","","","","",""
"BF","Yes","100","100","84","86","4","333","True","79","83","318","79","83"
"BF","No","100","100","68","1","4","132","True","","","","",""
"BF","Yes","100","100","68","1","4","132","True","68","1","123","68","1"
"PH","No","100","100","68","1","4","74","True","","","","",""
"BF","Yes","100","100","68","1","4","74","True","","","","",""
"BF","No","100","100","16","35","4","1084","True","","","","",""
"BF","Yes","100","100","16","35","4","1084","True","","","","11","33"
"PH","No","100","100","16","35","4","234","True","","","","",""
"BF","Yes","100","100","16","35","4","234","True","21","32","219","21","32"
"BF","No","100","100","88","63","4","1312","True","","","","",""
"BF","Yes","100","100","88","63","4","1312","True","","","","83","61"
"PH","No","100","100","88","63","4","606","True","","","","",""
"BF","Yes","100","100","88","63","4","606","True","93","60","591","93","60"
"BF","No","100","100","51","82","4","752","True","","","","",""
"BF","Yes","100","100","51","82","4","557","True","51","82","555","51","82"
"PH","No","100","100","51","82","4","126","True","","","","",""
"BF","Yes","100","100","51","82","4","126","True","47","81","90","47","81"
"BF","No","100","100","38","46","4","2139","True","","","","",""
"BF","Yes","100","100","38","46","4","2139","True","38","47","1740","38","47"
"PH","No","100","100","38","46","4","111","True","","","","",""
"BF","Yes","100","100","38","46","4","71","True","38","46","66","38","46"
"BF","No","100","100","87","28","4","388","True","","","","",""
